date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt
2002-01-05,02:29:58.80,0.61,123.6,267.1,5.2,222,30,-21,330,80,-118,7.17E+023,23,,,,,,
2002-02-07,03:15:59.10,3.26,126.23,40.1,5.7,277,19,-160,168,84,-72,4.56E+024,24,,,,,,
2002-02-14,13:14:28.80,-1.31,120.09,23,5,221,64,175,313,86,26,4.7E+023,23,,,,,,
2002-03-05,15:40:53.10,0.77,119.81,33,5.1,100,37,-165,358,81,-54,6.24E+023,23,,,,,,
2002-03-15,04:36:40.20,-4.34,123.45,15,5.4,225,27,143,349,74,68,1.71E+024,24,,,,,,
2002-03-17,03:37:25.30,1.02,122.74,85.5,5.7,18,53,20,275,74,141,4.52E+024,24,,,,,,
2002-03-17,08:28:38.00,1.46,123.4,29,5.4,138,60,-176,46,87,-30,1.36E+024,24,,,,,,
2002-03-22,17:36:59.70,4.74,126.99,54,5.4,217,16,119,7,76,82,1.67E+024,24,,,,,,
2002-03-30,18:21:24.20,1.74,126.17,110.6,5,114,61,167,210,79,29,4.07E+023,23,,,,,,
2002-04-13,15:36:10.20,1.3,125.64,79.8,5.4,228,23,108,28,68,82,1.56E+024,24,,,,,,
2002-04-15,23:43:11.60,3.34,126.75,17.6,5.2,175,20,79,7,70,94,6.76E+023,23,,,,,,
2002-04-20,07:24:41.00,3.98,126.89,28.1,5.2,184,11,66,28,80,94,7.73E+023,23,,,,,,
2002-04-26,11:28:51.30,-0.16,122.88,82.1,4.9,36,17,60,248,76,99,2.88E+023,23,,,,,,
2002-04-30,23:01:09.90,-0.57,123.19,39.1,5.1,36,43,21,290,76,131,5.21E+023,23,,,,,,
2002-05-06,02:42:08.40,0.28,125.92,31.8,5.1,170,34,24,60,77,122,6.48E+023,23,,,,,,
2002-05-14,14:19:09.50,3.71,125.42,48,5.4,46,44,126,180,56,60,1.71E+024,24,,,,,,
2002-05-21,05:27:14.60,2.47,126.57,27.3,5,196,36,44,68,66,118,4.38E+023,23,,,,,,
2002-05-22,20:39:50.00,4.4,126.69,27.7,5.2,16,31,83,204,60,94,7.17E+023,23,,,,,,
2002-05-22,23:49:18.00,4.24,126.8,28,5.1,20,43,90,200,47,90,5.35E+023,23,,,,,,
2002-05-23,14:24:51.20,4.41,126.75,37.3,5.2,353,48,50,224,56,125,7.89E+023,23,,,,,,
2002-05-26,06:51:38.90,4.18,126.54,48.8,5,9,39,90,189,51,90,4.51E+023,23,,,,,,
2002-05-30,12:45:20.20,-1.48,119.81,20.5,5.2,9,20,49,232,75,104,9.18E+023,23,,,,,,
2002-06-12,06:27:27.30,-0.1,122.9,100.1,5,279,38,129,53,62,64,3.41E+023,23,,,,,,
2002-06-16,00:00:31.80,0.7,120.09,20,5.9,339,53,-24,84,71,-141,7.52E+024,24,,,,,,
2002-07-01,08:11:07.80,-0.95,120.45,15,5.3,271,34,-97,99,56,-86,1.15E+024,24,,,,,,
2002-07-10,11:03:33.10,1.27,126.13,41.4,5.3,330,39,43,204,64,121,1.24E+024,24,,,,,,
2002-07-11,17:30:45.50,1.43,122.02,27.5,5.2,105,23,95,280,67,88,8.11E+023,23,,,,,,
2002-07-19,02:38:33.00,1.58,122.82,28,5.6,83,19,73,281,72,96,3.19E+024,24,,,,,,
2002-07-20,09:09:24.50,1.39,125.97,27.2,5.3,265,36,-178,173,89,-54,1.04E+024,23,,,,,,
2002-07-23,01:35:52.50,0.71,124.23,24.6,5.1,199,50,-5,292,86,-140,6.31E+023,23,,,,,,
2002-08-02,08:04:33.80,0.22,121.61,191.2,5.1,337,44,72,181,48,106,4.96E+023,23,,,,,,
2002-08-07,16:06:44.80,1.67,126.1,47.9,5,170,25,55,27,70,105,4.6E+023,23,,,,,,
2002-08-15,05:30:36.80,-1.26,121.3,15,6.2,357,43,65,210,52,112,2.15E+025,25,,,,,,
2002-09-10,12:25:15.30,2.1,126.5,37.5,5.3,221,38,91,39,52,89,1.05E+024,23,,,,,,
2002-10-07,17:32:25.00,2.69,126.94,38,5.2,193,30,58,49,65,107,8.61E+023,23,,,,,,
2002-10-16,08:37:03.40,3.91,126.79,106.7,5.2,98,24,5,4,88,114,8.9E+023,23,,,,,,
2002-12-02,13:42:19.40,1.94,126.16,21,5.9,55,16,-71,215,75,-95,8.3E+024,24,,,,,,
2002-12-14,09:57:09.60,-1.03,123.69,33,5,224,62,154,327,67,31,4.7E+023,23,,,,,,
2002-12-17,16:09:17.80,-6.96,125.79,512.3,5.6,200,55,-149,91,65,-39,3.38E+024,24,,,,,,
2002-12-19,03:42:52.40,1.01,126.46,34.4,5.5,51,39,123,191,58,66,2.6E+024,24,,,,,,
2003-01-09,03:40:32.40,0.22,123.5,120.6,5.5,248,35,103,52,56,81,2.3E+024,24,,,,,,
2003-01-17,23:46:10.60,2.01,122.77,459.9,5.8,264,83,-2,354,88,-173,6.05E+024,24,,,,,,
2003-01-28,11:29:43.10,-0.4,121.87,20.5,5.4,294,46,-110,142,47,-71,1.54E+024,24,,,,,,
2003-01-28,14:05:03.20,-0.36,121.75,20.1,5.2,327,40,-98,158,50,-83,7.2E+023,23,,,,,,
2003-01-28,16:12:01.80,3.07,126.91,42.3,5.3,183,21,77,17,69,95,1.1E+024,24,,,,,,
2003-02-18,09:20:56.60,-0.12,124.67,61,5,251,40,63,105,55,111,3.38E+023,23,,,,,,
2003-02-27,11:40:33.50,-7.63,125.06,39.5,5.3,272,37,104,75,54,80,1.04E+024,24,,,,,,
2003-03-01,21:41:03.80,-7.12,123.92,596.9,5.1,174,42,-123,35,56,-64,5.31E+023,23,,,,,,
2003-03-20,22:16:02.40,-0.04,125.67,45,5.4,246,27,117,36,67,77,1.69E+024,24,,,,,,
2003-04-02,05:37:01.60,2.46,126.85,67.2,5.5,78,52,152,187,68,41,2.41E+024,24,,,,,,
2003-04-16,09:31:26.00,0.44,122.09,189.6,5.2,73,17,52,293,77,100,9.18E+023,24,,,,,,
2003-04-20,05:24:45.00,4.79,126.68,87.1,5.1,229,37,163,332,80,54,5.84E+023,23,,,,,,
2003-05-01,04:02:08.60,-7.14,122.83,584.6,5.6,224,60,-154,121,67,-32,2.83E+024,24,,,,,,
2003-05-11,17:51:41.40,-0.84,126.75,24.7,6.1,320,12,59,172,79,96,1.62E+025,25,,,,,,
2003-05-16,17:28:52.10,1.76,126.87,90.9,5,339,49,16,238,78,138,4.52E+023,23,,,,,,
2003-05-22,16:01:41.70,0.19,124.11,119.9,5.4,176,36,89,358,54,91,1.69E+024,24,,,,,,
2003-05-26,15:50:05.40,1.51,121.03,41.8,5.5,125,17,113,281,75,83,2.1E+024,24,,,,,,
2003-06-08,21:15:37.60,-7.27,125.96,30.3,5.2,99,46,108,255,47,73,7.74E+023,24,,,,,,
2003-06-12,19:41:17.40,-0.81,123.97,41.4,5.1,91,74,-175,359,85,-16,5.1E+023,23,,,,,,
2003-06-14,04:01:35.80,-1.61,124.95,26.2,5.4,319,53,8,224,84,142,1.63E+024,24,,,,,,
2003-06-30,12:48:46.40,1.23,126.32,43.1,5.2,44,43,113,194,51,70,7.01E+023,23,,,,,,
2003-07-01,05:52:26.70,4.69,122.67,604.6,6,253,8,-21,4,87,-98,1.09E+025,25,,,,,,
2003-07-14,21:40:08.70,1.36,126.83,15,5.2,127,15,45,353,80,101,9.23E+023,23,,,,,,
2003-07-15,12:57:14.60,-0.56,126.79,25.3,5.2,16,15,119,166,77,83,6.87E+023,23,,,,,,
2003-07-21,19:45:21.20,-0.79,123.75,48.7,5.5,171,51,52,42,52,127,2.01E+024,24,,,,,,
2003-07-24,10:23:27.50,0.43,124.78,77.2,5.8,96,54,20,354,74,142,5.63E+024,24,,,,,,
2003-08-28,06:38:14.80,-7.29,126.1,427.3,5.9,118,29,38,353,73,113,9.71E+024,25,,,,,,
2003-08-28,20:58:32.20,0.32,126.39,27.5,5.5,63,39,165,165,81,52,1.89E+024,24,,,,,,
2003-09-08,01:14:11.40,-0.67,124.01,33,5.1,223,9,103,30,81,88,5.56E+023,23,,,,,,
2003-09-12,09:03:11.00,0.01,123.18,96.3,5.5,68,43,113,218,51,70,2.02E+024,24,,,,,,
2003-09-24,23:03:27.90,0.28,126.41,42,5.4,14,32,99,183,58,84,1.38E+024,24,,,,,,
2003-10-02,23:24:06.90,4.36,126.09,139.6,5.1,245,41,178,337,88,49,6.63E+023,23,,,,,,
2003-10-04,14:49:08.20,-6.96,125.43,533.1,5.8,191,33,-148,73,73,-61,7.36E+024,24,,,,,,
2003-10-05,13:53:26.70,2.57,126.72,42.4,5.3,61,26,134,194,72,71,1.01E+024,24,,,,,,
2003-10-18,22:27:20.40,0.72,126.17,32.7,6.3,2,43,70,208,50,107,3.96E+025,25,,,,,,
2003-11-05,22:02:46.50,-2.88,121.27,33,5,281,23,-84,95,67,-93,4.26E+023,23,,,,,,
2003-11-07,13:59:39.20,1.85,126.86,15,5.6,229,6,-152,111,87,-85,3.09E+024,24,,,,,,
2003-11-12,00:29:51.30,1.66,126.74,32,6.2,198,37,104,1,54,80,2.48E+025,25,,,,,,
2003-11-15,13:58:47.00,-7.86,121.94,15,5.2,299,10,74,135,80,93,7.52E+023,23,,,,,,
2003-11-21,00:53:03.40,1.32,126.33,45.8,5.5,28,36,107,188,56,78,2.29E+024,24,,,,,,
2003-11-29,20:17:19.70,4.2,126.61,73.7,5.2,95,65,-21,194,71,-154,8E+023,23,,,,,,
2003-12-12,03:10:54.20,-0.89,126.78,36.8,5.7,322,20,66,168,72,99,4.59E+024,24,,,,,,
2003-12-12,08:07:31.40,0.27,123.7,124.2,5.2,24,40,153,136,73,54,7.62E+023,23,,,,,,
2003-12-14,11:23:01.60,-3.75,126.32,36.6,5.2,61,69,2,330,88,159,7.78E+023,24,,,,,,
2003-12-28,05:36:58.50,0.74,122.52,82.1,5.8,266,60,169,1,81,30,7.03E+024,24,,,,,,
2004-01-07,21:57:45.40,1.54,122.62,34.4,4.9,147,39,143,267,68,57,3.31E+023,23,,,,,,
2004-01-19,14:32:20.30,-1.16,126.73,35.8,5.1,350,27,86,174,63,92,4.87E+023,23,,,,,,
2004-02-25,11:15:26.60,4,126.35,25.3,5.2,132,86,-3,222,87,-176,7.48E+023,24,,,,,,
2004-03-09,05:56:34.50,-2.17,125.21,12,5.6,345,41,121,126,56,66,2.84E+024,24,,,,,,
2004-03-12,09:18:48.40,4.18,126.74,53.1,5.3,92,43,9,355,84,133,1.13E+024,24,,,,,,
2004-03-15,04:19:43.60,2.31,126.68,35.3,5.5,33,36,92,211,54,88,2.04E+024,24,,,,,,
2004-04-02,15:41:36.20,-0.11,124.99,30,5.6,254,27,142,19,73,68,2.69E+024,24,,,,,,
2004-05-01,02:10:59.30,3.66,126.83,49.6,4.8,97,52,5,4,86,142,2.19E+023,23,,,,,,
2004-05-21,20:45:35.70,-7.67,123.27,281.3,5,230,39,26,119,74,126,4.55E+023,23,,,,,,
2004-05-30,17:14:47.20,2.08,126.81,28.9,5.1,354,43,44,228,62,123,6.48E+023,23,,,,,,
2004-06-10,09:35:15.30,1.39,126.86,71.2,5.1,282,41,-3,14,88,131,6.16E+023,23,,,,,,
2004-06-15,14:33:27.30,3.93,125.9,139.4,5,262,33,162,7,80,59,4.25E+023,23,,,,,,
2004-06-20,08:51:09.20,0.56,125.94,35.4,5.1,8,35,78,203,56,99,5.83E+023,23,,,,,,
2004-06-23,01:26:02.60,-6.89,125.18,546.8,5.2,167,36,-163,64,80,-55,7.81E+023,23,,,,,,
2004-06-25,16:00:49.00,-7.32,125.94,12,4.9,223,39,49,91,62,118,2.54E+023,23,,,,,,
2004-06-29,11:40:19.70,-0.84,123.2,12,5.4,281,47,121,59,51,61,1.52E+024,24,,,,,,
2004-06-29,23:20:44.10,0.59,126.14,30.4,4.9,227,58,-2,318,88,-148,3.32E+023,23,,,,,,
2004-06-30,23:37:28.10,0.79,124.95,101.2,6.2,45,71,3,315,88,161,2.43E+025,25,,,,,,
2004-07-02,23:07:32.70,1.41,126.21,23.6,4.8,273,35,-109,116,57,-77,1.78E+023,23,,,,,,
2004-07-05,07:26:06.10,-5.06,122.7,17.9,4.8,30,40,88,213,50,91,1.98E+023,23,,,,,,
2004-07-15,16:19:11.00,-0.19,126.63,20.8,4.9,105,41,-53,240,59,-117,2.91E+023,23,,,,,,
2004-07-29,04:05:24.90,2.9,124.99,278.6,4.9,192,20,-141,65,77,-74,2.57E+023,23,,,,,,
2004-07-30,07:37:49.80,3.91,126.98,27,5.3,141,18,37,15,79,104,1.01E+024,24,,,,,,
2004-08-08,10:40:30.00,4.8,120.43,25,5,318,41,83,147,49,96,3.87E+023,23,,,,,,
2004-08-12,14:01:41.10,-0.44,125.25,36,5.1,248,36,125,28,61,67,4.91E+023,23,,,,,,
2004-09-01,13:18:51.50,0.16,123.78,124.1,5.3,231,29,65,79,64,103,1.16E+024,24,,,,,,
2004-09-22,15:53:09.70,3.59,126.9,57.2,4.9,306,54,-179,215,89,-36,2.96E+023,23,,,,,,
2004-09-25,02:14:15.20,-0.12,123.14,110.5,5,187,39,29,74,72,125,3.52E+023,23,,,,,,
2004-09-26,15:24:09.70,1.17,120.42,22,5.1,272,16,-59,61,77,-98,6.33E+023,23,,,,,,
2004-10-02,06:09:26.00,2.4,122.3,539,5,216,36,-89,34,54,-91,4.71E+023,23,,,,,,
2004-10-25,07:15:18.10,1.19,120.15,22.5,5.1,44,18,61,254,74,99,5.46E+023,23,,,,,,
2004-11-02,21:48:17.20,-0.96,119.57,26.5,4.9,351,63,-21,91,71,-151,2.87E+023,23,,,,,,
2004-11-09,18:51:34.80,0.84,122.52,80,4.8,24,35,17,280,80,124,2.05E+023,23,,,,,,
2004-11-11,21:26:58.00,-7.87,125.12,17,7.5,67,27,72,267,65,99,2.12E+027,27,,,,,,
2004-11-12,08:52:44.40,-7.96,125.36,16.3,5.1,86,33,74,285,58,100,6.62E+023,23,,,,,,
2004-11-12,09:59:51.80,-7.99,124.77,23.6,5,108,46,146,223,6,49,4.71E+023,23,,,,,,
2004-11-13,22:34:14.10,-7.97,125.06,13,5.2,61,28,75,258,63,98,7.71E+023,23,,,,,,
2004-11-18,13:42:07.60,-7.86,124.97,12,5.4,92,29,101,259,62,84,1.46E+024,24,,,,,,
2004-11-20,02:32:43.50,-3.28,126.14,12,5.3,92,45,-103,290,46,-78,1.23E+024,24,,,,,,
2004-11-28,01:22:22.40,-7.96,125.32,17.6,5.3,74,43,0,164,90,-133,1.1E+024,24,,,,,,
2004-12-13,12:00:18.90,-7.98,125.04,13.4,5.4,67,24,115,220,68,79,1.84E+024,24,,,,,,
2004-12-17,02:50:23.10,-0.1,123.28,154.1,5.3,90,23,107,252,68,83,9.51E+023,24,,,,,,
2004-12-20,20:24:27.30,-0.33,125.1,30.2,5.1,256,39,138,21,65,59,5.7E+023,23,,,,,,
2004-12-21,17:01:22.30,-7.77,125.12,17.5,5.1,49,73,-174,317,84,-17,5.82E+023,23,,,,,,
2004-12-24,22:50:45.40,0.35,124.1,116.5,4.9,234,25,74,71,66,97,3.15E+023,23,,,,,,
2005-01-02,18:23:26.80,2.39,126.66,16,5.2,204,22,-158,93,82,-70,7.38E+023,23,,,,,,
2005-01-05,18:12:58.40,2.1,125.73,29.1,4.8,147,72,172,240,83,18,2.25E+023,23,,,,,,
2005-01-06,01:04:27.60,1.43,125.87,27,5.5,285,4,55,141,86,93,2E+024,24,,,,,,
2005-01-15,05:00:33.30,-0.12,123.66,123.8,5.3,5,50,124,138,50,56,1.19E+024,24,,,,,,
2005-01-23,19:59:46.10,-1.01,120.05,12,5.3,76,52,-151,327,68,-42,9.9E+023,24,,,,,,
2005-01-23,20:10:19.40,-1.01,120.08,12,6.2,90,41,-133,321,61,-59,2.8E+025,25,,,,,,
2005-01-23,21:02:34.60,-1.09,120.07,20.9,5.3,68,54,-155,322,70,-39,9.74E+023,24,,,,,,
2005-01-29,11:50:52.20,-1.98,126.62,12,5.2,90,51,-48,214,55,-130,7.49E+023,23,,,,,,
2005-02-05,23:38:07.00,0.14,123.65,135.8,5.1,150,49,46,26,57,129,6.03E+023,23,,,,,,
2005-02-15,14:42:32.20,4.8,126.66,56.8,6.5,254,23,150,12,79,70,7.02E+025,25,,,,,,
2005-02-17,16:42:50.20,1.08,125.96,31.8,5.2,351,32,73,191,59,101,8.98E+023,24,,,,,,
2005-02-19,00:04:49.90,-5.52,122.23,12,6.4,41,49,121,179,49,59,5.64E+025,25,,,,,,
2005-02-25,03:20:31.60,-5.62,122.41,20.2,4.9,161,37,88,344,53,92,2.75E+023,23,,,,,,
2005-03-01,15:21:10.50,-6.07,123.74,663.8,5.1,75,34,-65,225,60,-106,6.48E+023,23,,,,,,
2005-03-04,19:05:20.40,2.84,126.5,26.5,5.8,131,45,57,354,54,119,6.91E+024,24,,,,,,
2005-03-05,00:39:32.30,2.51,126.25,83.6,4.8,263,67,-18,360,73,-156,1.95E+023,23,,,,,,
2005-03-11,17:01:16.40,1,126.37,12,5.1,358,9,48,220,83,96,5.93E+023,23,,,,,,
2005-03-12,13:32:33.30,-7.14,120.78,555.4,5.2,302,50,-54,74,52,-125,8.58E+023,24,,,,,,
2005-03-16,22:51:05.00,0.16,123.83,138.1,5,69,14,-165,324,86,-76,3.96E+023,23,,,,,,
2005-03-20,17:15:05.70,-7.85,124.85,12,5.8,51,78,171,143,81,12,5.67E+024,24,,,,,,
2005-03-20,17:19:21.60,-7.97,124.84,22.5,5.4,227,32,43,99,69,114,1.37E+024,24,,,,,,
2005-03-21,22:33:00.60,0.48,126.14,32.7,5.1,342,72,14,248,76,162,5.35E+023,23,,,,,,
2005-03-22,21:38:01.70,2.43,126.33,105.9,4.8,239,66,178,330,88,24,1.83E+023,23,,,,,,
2005-03-30,16:38:19.50,1.06,125.66,53,5.3,283,44,115,70,51,68,1.25E+024,24,,,,,,
2005-04-05,08:43:31.00,-1.04,120.62,28.1,4.8,90,44,-91,270,46,-90,1.72E+023,23,,,,,,
2005-04-07,19:43:16.30,3.04,126.73,51,5.9,200,29,103,4,62,83,8.92E+024,25,,,,,,
2005-04-08,17:05:31.90,2.98,126.71,45.3,5.3,202,32,107,2,60,80,1.24E+024,24,,,,,,
2005-04-22,07:41:28.20,4.86,126.4,71.1,5.4,244,28,150,1,76,65,1.47E+024,24,,,,,,
2005-04-25,17:05:31.00,1.15,126.41,31.3,5.3,254,50,128,23,53,54,1.1E+024,24,,,,,,
2005-05-25,18:44:31.30,0.21,126.55,111.2,4.8,116,68,-21,214,70,-157,2.15E+023,23,,,,,,
2005-06-13,07:02:42.40,2.26,126.58,41,5.9,27,38,93,204,52,88,1.01E+025,25,,,,,,
2005-06-26,08:23:04.20,1.86,125.9,88,5.7,309,55,151,57,67,39,4.64E+024,24,,,,,,
2005-07-08,07:30:04.50,2.48,126.72,38.2,4.9,54,44,134,181,60,56,2.69E+023,23,,,,,,
2005-07-09,10:07:08.10,2.97,126.51,25.5,5.9,53,35,152,167,74,58,8.86E+024,25,,,,,,
2005-07-09,11:19:56.20,2.9,126.52,25.4,5.4,326,58,-3,58,88,-148,1.77E+024,24,,,,,,
2005-07-09,12:03:10.10,2.97,126.56,26.1,5.3,51,40,148,167,70,55,9.87E+023,24,,,,,,
2005-07-09,23:59:16.80,-1.07,120.08,12,5.9,80,44,-141,320,64,-53,7.99E+024,25,,,,,,
2005-07-10,10:18:19.00,2.64,126.45,31.4,4.9,180,45,106,337,47,74,2.89E+023,23,,,,,,
2005-07-18,19:37:26.20,-0.15,125.19,17,5.8,265,24,157,16,81,68,6.77E+024,24,,,,,,
2005-07-24,09:10:42.20,2.73,126.68,29.4,5,201,35,113,353,58,75,4.33E+023,23,,,,,,
2005-07-28,19:47:29.20,-0.41,125.1,30.7,4.9,147,32,112,42,61,77,2.81E+023,23,,,,,,
2005-07-31,22:06:57.10,-0.13,123.85,120.7,5.1,356,52,140,114,60,46,6.52E+023,23,,,,,,
2005-08-02,03:51:37.80,1.62,127,123.4,4.7,288,36,-32,45,72,-121,1.64E+023,23,,,,,,
2005-08-02,11:33:54.90,-6.79,123.24,671.7,5.3,225,31,-134,93,68,-68,1.27E+024,24,,,,,,
2005-08-07,04:51:35.40,-7.3,119.72,419.5,5.4,324,18,-139,194,78,-76,1.75E+024,24,,,,,,
2005-08-16,10:39:23.60,2.82,126.69,31.4,5.2,44,44,140,165,63,53,9.43E+023,24,,,,,,
2005-08-16,13:08:01.40,2.94,126.43,31.8,5,339,36,90,160,54,90,4.49E+023,23,,,,,,
2005-08-24,20:32:56.60,2.65,126.85,36.2,4.8,16,73,180,106,90,17,1.82E+023,23,,,,,,
2005-08-26,05:30:43.80,1.74,126.23,37.4,5.1,342,58,16,243,76,147,5.5E+023,23,,,,,,
2005-08-27,04:43:35.10,-7.98,125.5,25.2,4.7,122,40,135,240,63,60,1.66E+023,23,,,,,,
2005-09-04,23:58:37.20,3.05,123.32,454.4,6,50,68,160,148,71,23,1.11E+025,25,,,,,,
2005-09-08,04:10:12.80,0.86,126.22,38,5.7,16,36,89,197,54,91,4E+024,24,,,,,,
2005-09-12,21:51:07.10,-7.59,125.76,12,5.1,75,47,134,200,58,53,6.4E+023,23,,,,,,
2005-09-25,00:08:42.50,1.71,126.56,51.8,5.4,17,42,100,184,49,81,1.41E+024,24,,,,,,
2005-10-07,06:45:18.20,2.19,126.67,30.7,5.3,255,38,-125,117,60,-66,1.01E+024,24,,,,,,
2005-10-23,18:29:25.60,-7.24,120.52,543.5,5.2,277,39,-128,142,60,-63,8.37E+023,24,,,,,,
2005-10-25,11:20:17.30,-4.59,125.69,475.8,5.2,293,48,-51,62,55,-125,8.06E+023,24,,,,,,
2005-11-20,19:34:46.00,-7.84,123.7,12,5.1,101,60,171,195,82,30,5.42E+023,23,,,,,,
2005-12-17,08:58:59.80,2,126.39,52.7,4.8,300,40,53,165,59,117,2.1E+023,23,,,,,,
2005-12-21,07:09:12.20,-0.2,124.95,31,6.3,259,31,140,24,71,65,4.1E+025,25,,,,,,
2005-12-29,07:41:48.50,-0.42,124.85,54.9,4.9,261,43,133,30,60,58,2.97E+023,23,,,,,,
2006-01-03,11:00:17.30,-0.24,119.94,12,5,89,75,-170,356,80,-15,4.02E+023,23,,,,,,
2006-01-03,17:58:34.50,4.67,125.63,178.5,4.9,183,50,-41,302,59,-132,2.39E+023,23,,,,,,
2006-01-15,11:58:32.00,-7.92,122.7,262.1,6.1,332,42,-13,71,81,-132,2.06E+025,25,,,,,,
2006-01-18,14:03:25.70,-7.12,122.97,586.2,5.3,214,49,-149,102,67,-46,1.17E+024,24,,,,,,
2006-01-20,07:00:59.00,0.12,124.13,113.6,4.8,310,53,169,47,81,38,2.25E+023,23,,,,,,
2006-01-31,16:40:54.60,1.69,117.97,12,5.4,120,38,93,297,52,88,1.59E+024,24,,,,,,
2006-02-04,23:01:46.30,1.77,125.65,16.2,5.3,54,34,135,183,66,64,1E+024,24,,,,,,
2006-02-07,17:56:04.30,-0.64,124.05,13.9,5,14,35,-5,108,87,-125,3.42E+023,23,,,,,,
2006-02-11,04:57:52.80,3.8,126.65,35,5.1,123,48,45,359,59,128,5.37E+023,23,,,,,,
2006-02-13,18:19:09.50,-7.5,126.56,289.9,5.1,137,42,79,331,49,100,5.95E+023,23,,,,,,
2006-02-15,19:01:49.10,0,124.54,61.6,4.8,222,46,115,9,50,67,1.81E+023,23,,,,,,
2006-02-26,19:27:30.40,-6.91,125.38,540.2,5.3,184,30,-157,73,78,-62,1.12E+024,24,,,,,,
2006-03-17,13:07:22.30,-7.44,125.23,393.7,5.6,89,44,-73,246,48,-106,3.25E+024,24,,,,,,
2006-03-17,14:21:41.40,-4.88,123.27,12,5.6,210,42,156,318,75,51,2.92E+024,24,,,,,,
2006-03-18,11:14:53.30,4.62,126.5,74.1,4.9,220,33,124,1,64,70,3.29E+023,23,,,,,,
2006-03-31,21:14:50.90,4.07,126.57,50.5,6.1,32,52,-152,283,68,-42,1.83E+025,25,,,,,,
2006-04-01,21:16:11.30,-4.82,126.73,438.9,5.2,17,11,-159,267,86,-80,8.56E+023,23,,,,,,
2006-04-01,21:44:31.50,3.9,126.69,20,5.6,171,8,73,9,82,92,3.49E+024,24,,,,,,
2006-04-16,17:46:18.00,4.54,125.7,186.7,5.7,228,61,157,330,70,31,4.34E+024,24,,,,,,
2006-04-24,13:55:36.60,-0.36,125.42,52.1,5,284,76,-178,193,88,-14,3.72E+023,23,,,,,,
2006-05-09,01:57:14.30,-5.6,125.71,579.4,5.2,278,28,112,73,64,79,8.69E+023,24,,,,,,
2006-05-12,20:15:15.00,3.79,126.8,70.5,4.9,122,69,-22,220,69,-157,3.23E+023,23,,,,,,
2006-05-19,14:44:29.50,-0.24,125.92,31.4,6.3,267,38,149,22,72,56,3.29E+025,25,,,,,,
2006-05-22,20:54:04.30,-4.75,126.93,15.1,6.1,221,80,-2,311,88,-170,1.83E+025,25,,,,,,
2006-05-26,04:34:50.90,0.15,122.56,285.6,5.3,316,34,-50,91,65,-113,1.04E+024,24,,,,,,
2006-06-05,18:56:32.00,1.6,125.23,166.8,5.2,169,61,-30,275,64,-148,8.58E+023,23,,,,,,
2006-06-07,18:23:46.10,3.49,122.56,571.1,5.3,178,30,-96,5,60,-86,1.07E+024,24,,,,,,
2006-06-15,04:28:07.70,1.64,126.45,32.2,5.6,62,48,142,179,63,49,2.88E+024,24,,,,,,
2006-06-16,02:56:19.90,1.26,121.81,30.1,5.5,264,27,-76,69,63,-97,2.38E+024,24,,,,,,
2006-06-16,05:35:55.60,1.28,121.86,30.1,5.3,240,28,-98,69,62,-86,1.25E+024,24,,,,,,
2006-06-24,21:15:05.40,-0.48,123.3,31.6,6.3,163,59,35,53,61,143,3.61E+025,25,,,,,,
2006-06-30,02:49:03.40,-0.4,123.28,36.2,5.1,178,52,51,51,52,129,4.76E+023,23,,,,,,
2006-07-01,23:15:11.40,1.02,126.87,41.1,5.5,138,74,-1,228,89,-164,1.89E+024,24,,,,,,
2006-07-15,07:10:51.50,-4.39,126.31,385.1,5.8,111,30,-62,259,64,-106,6.39E+024,24,,,,,,
2006-07-17,19:48:30.90,0.32,119.94,99.3,5.2,351,45,-94,177,45,-86,8.55E+023,24,,,,,,
2006-07-18,03:27:55.00,-0.28,125.35,35.4,5.5,246,30,119,34,64,74,2.4E+024,24,,,,,,
2006-07-23,08:22:08.60,-0.41,123.3,35.7,5.9,168,55,37,55,61,139,1.05E+025,25,,,,,,
2006-07-23,08:45:23.40,-0.38,123.17,39.4,5.2,21,43,107,179,49,75,9.06E+023,24,,,,,,
2006-08-06,04:12:36.70,1.95,126.47,35.6,5.1,32,36,103,196,55,81,5.06E+023,23,,,,,,
2006-08-15,03:05:14.20,-4.73,126.86,12,5.8,246,32,63,97,62,106,5.93E+024,24,,,,,,
2006-08-19,19:47:36.00,1.28,121.79,46.3,4.9,85,37,90,265,53,90,2.39E+023,23,,,,,,
2006-08-21,12:49:19.10,-2.71,126.23,13,5.3,140,39,79,334,52,99,1.27E+024,24,,,,,,
2006-08-21,14:28:38.00,-2.69,126.25,20.9,5,175,44,121,314,53,63,3.52E+023,23,,,,,,
2006-08-28,19:26:58.90,1.57,122.91,18.9,5.1,92,29,101,260,62,84,5.08E+023,23,,,,,,
2006-08-29,10:53:09.30,-0.38,125.23,26.6,5.8,223,33,56,81,63,110,5.59E+024,24,,,,,,
2006-08-29,12:18:17.50,-0.53,125.24,35.6,5.1,255,26,86,79,64,92,4.84E+023,23,,,,,,
2006-08-31,08:08:30.80,-0.4,125.31,26.5,5.8,213,26,54,72,69,106,6.94E+024,24,,,,,,
2006-09-09,04:13:16.90,-7.23,120.27,583.2,6.3,296,26,-55,79,69,-106,3.36E+025,25,,,,,,
