date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster,corepoint
01-10-18,33:04.0,3.37,126.92,38.2,5.1,183,32,70,26,60,102,5.73e+23,23.0,,,,,,,0,c
02-10-18,15:35.3,0.2,126.01,29.6,4.9,346,41,42,221,64,123,3.32e+23,23.0,,,,,,,0,c
28-10-18,53:18.3,4.26,126.55,28.3,4.9,171,41,87,354,49,92,2.63e+23,23.0,,,,,,,0,c
28-10-18,09:57.1,4.144,126.558,28.6,5.35,198,33,116,348,61,74,1.35,17.0,-1.28,0.63,1.04,-0.25,-0.06,0.24,0,c
20-11-18,29:02.7,2.93,126.84,28.1,5.3,45,37,117,193,58,71,1.17e+24,24.0,,,,,,,0,c
21-11-18,31:25.6,0.461,125.974,30.0,5.47,44,18,134,178,77,77,2.01,17.0,-1.08,-1.76,0.69,0.04,-0.41,0.4,0,c
04-12-18,52:57.5,2.383,126.825,35.0,5.55,5,30,83,194,61,94,2.68,17.0,-2.38,-1.33,2.12,-0.39,-0.48,0.26,0,c
25-12-18,18:23.5,1.113,126.442,38.6,5.39,26,26,92,203,64,89,1.54,17.0,-1.12,-0.87,1.02,-0.37,-0.69,0.11,0,c
30-12-18,34:55.6,1.634,126.263,30.0,5.12,10,49,57,235,51,122,6.02,16.0,-3.99,0.98,4.93,-1.94,-3.32,-0.94,0,c
06-01-19,27:24.2,2.48,126.63,34.9,6.6,18,34,79,210,56,97,1.09e+26,26.0,,,,,,,0,c
07-01-19,40:04.4,2.46,126.74,42.9,4.9,73,53,141,189,60,44,3.07e+23,23.0,,,,,,,0,c
07-01-19,11:55.7,2.54,126.9,35.6,5.2,219,43,103,22,49,78,9.26e+23,24.0,,,,,,,0,c
21-01-19,47:50.7,4.49,126.85,20.1,5.1,191,41,-30,305,71,-127,5.31e+23,23.0,,,,,,,0,c
07-02-19,15:33.3,1.53,126.39,40.5,5.7,11,45,75,211,47,104,4.77e+24,24.0,,,,,,,0,c
10-02-19,05:02.7,0.34,126.2,27.0,5.1,16,46,68,227,48,111,5.29e+23,23.0,,,,,,,0,c
20-02-19,10:43.1,0.81,126.16,31.7,5.6,349,50,34,235,64,135,3.31e+24,24.0,,,,,,,0,c
06-03-19,56:56.3,2.26,126.67,34.6,5.0,202,43,105,2,49,77,3.44e+23,23.0,,,,,,,0,c
16-03-19,06:20.1,1.25,126.54,25.5,5.1,337,62,-8,71,83,-152,5.03e+23,23.0,,,,,,,0,c
24-03-19,37:39.2,1.77,126.36,41.9,6.1,19,40,96,192,51,85,2.11e+25,25.0,,,,,,,0,c
03-05-19,22:38.6,4.14,126.72,29.7,5.2,182,28,92,359,62,88,6.84e+23,23.0,,,,,,,0,c
07-07-19,08:47.3,0.55,126.1,30.5,6.9,342,51,35,228,64,135,2.91e+26,26.0,,,,,,,0,c
08-07-19,16:20.2,0.81,126.36,28.4,5.0,171,43,103,333,48,78,3.47e+23,23.0,,,,,,,0,c
08-07-19,58:22.7,0.82,126.21,30.8,5.0,347,41,73,189,51,104,3.77e+23,23.0,,,,,,,0,c
08-07-19,24:39.6,0.68,126.24,26.5,5.0,358,39,94,173,51,87,4.36e+23,23.0,,,,,,,0,c
08-07-19,20:17.5,0.52,126.23,26.9,5.7,344,79,11,252,80,169,4.55e+24,24.0,,,,,,,0,c
08-07-19,52:38.1,0.35,126.38,19.6,5.9,186,31,74,25,61,100,8.32e+24,25.0,,,,,,,0,c
11-07-19,24:28.0,0.38,126.49,27.7,5.0,219,38,137,346,65,60,3.91e+23,23.0,,,,,,,0,c
11-07-19,46:43.1,0.15,126.37,21.1,5.3,209,29,53,69,67,108,1.32e+24,24.0,,,,,,,0,c
18-07-19,17:54.0,0.16,126.32,21.9,5.3,195,44,54,60,56,119,1.3e+24,24.0,,,,,,,0,c
06-08-19,51:20.7,2.32,126.17,48.3,5.2,8,38,129,143,61,64,7.15e+23,23.0,,,,,,,0,c
04-09-19,07:15.2,0.37,126.21,26.4,4.8,60,34,95,234,56,86,1.77e+23,23.0,,,,,,,0,c
04-09-19,37:49.2,2.41,126.64,45.1,5.0,24,31,95,198,59,87,4.71e+23,23.0,,,,,,,0,c
04-09-19,09:46.9,-0.21,126.01,27.8,5.1,83,47,124,218,52,59,5.3e+23,23.0,,,,,,,0,c
10-09-19,32:26.5,4.08,126.79,29.3,5.7,183,33,104,347,58,81,4.14e+24,24.0,,,,,,,0,c
13-10-19,35:15.8,-0.11,124.65,25.0,5.3,195,13,14,91,87,102,9.95e+23,24.0,,,,,,,0,c
30-10-19,29:04.6,1.46,126.36,31.5,5.4,213,43,102,16,48,79,1.84e+24,24.0,,,,,,,0,c
14-11-19,15:15.4,1.78,126.44,30.3,5.4,197,43,91,16,47,89,1.64e+24,24.0,,,,,,,0,c
14-11-19,34:27.7,1.78,126.26,29.2,5.5,2,51,55,230,51,125,2.57e+24,24.0,,,,,,,0,c
14-11-19,42:29.6,1.73,126.23,30.1,5.5,18,45,73,221,48,106,1.91e+24,24.0,,,,,,,0,c
14-11-19,19:52.5,1.71,126.42,29.9,5.6,206,43,86,31,47,93,3.3999999999999995e+24,24.0,,,,,,,0,c
14-11-19,54:07.0,1.71,126.37,26.1,5.6,211,35,108,9,57,77,2.97e+24,24.0,,,,,,,0,c
14-11-19,17:26.8,1.74,126.29,27.5,5.6,219,44,113,8,50,69,2.98e+24,24.0,,,,,,,0,c
14-11-19,37:31.8,1.72,126.21,33.4,5.7,37,37,93,214,53,88,4.38e+24,24.0,,,,,,,0,c
14-11-19,39:12.6,1.8,126.26,33.0,5.7,206,44,100,12,47,80,4.05e+24,24.0,,,,,,,0,c
14-11-19,45:45.9,1.64,126.15,36.0,6.0,33,42,114,182,52,70,1.2499999999999998e+25,25.0,,,,,,,0,c
14-11-19,13:01.0,1.72,126.1,26.2,6.1,5,27,62,216,67,103,1.6399999999999998e+25,25.0,,,,,,,0,c
15-11-19,36:28.6,1.65,126.26,34.2,5.0,68,65,163,166,75,26,3.67e+23,23.0,,,,,,,0,c
15-11-19,44:37.0,1.66,126.45,29.8,5.0,157,89,0,67,90,179,4.53e+23,23.0,,,,,,,0,c
15-11-19,52:27.0,1.84,126.24,30.2,5.1,24,34,100,193,57,84,5.42e+23,23.0,,,,,,,0,c
15-11-19,34:50.2,1.72,126.08,32.4,5.1,346,46,63,202,50,115,4.86e+23,23.0,,,,,,,0,c
15-11-19,13:03.8,1.81,126.41,32.7,5.2,350,42,79,185,49,100,8.03e+23,24.0,,,,,,,0,c
15-11-19,17:43.0,1.69,126.25,28.8,6.0,353,53,36,240,62,137,1.18e+25,25.0,,,,,,,0,c
16-11-19,19:19.5,1.8,126.16,27.3,5.9,8,34,78,202,57,98,7.68e+24,25.0,,,,,,,0,c
17-11-19,08:04.0,1.56,126.34,28.6,4.9,53,39,115,202,55,71,2.71e+23,23.0,,,,,,,0,c
18-11-19,24:08.3,1.89,126.22,30.7,5.0,354,31,66,202,62,104,3.97e+23,23.0,,,,,,,0,c
11-12-19,48:32.7,-0.37,125.17,35.6,4.8,220,32,92,39,58,89,2.29e+23,23.0,,,,,,,0,c
25-12-19,56:25.0,4.03,126.73,26.6,5.3,225,35,-168,125,83,-55,9.64e+23,24.0,,,,,,,0,c
29-01-20,47:00.7,0.79,126.36,27.5,5.9,59,49,153,167,70,44,7.57e+24,24.0,,,,,,,0,c
15-02-20,36:48.9,1.67,126.37,27.5,5.5,148,48,28,39,70,135,2.43e+24,24.0,,,,,,,0,c
23-02-20,39:55.8,-0.42,125.37,36.5,5.0,255,33,123,38,62,70,4.72e+23,23.0,,,,,,,0,c
23-02-20,08:07.5,-0.38,125.22,32.5,5.4,241,32,107,41,60,80,1.83e+24,24.0,,,,,,,0,c
05-04-20,37:17.9,1.53,126.33,41.3,6.0,23,36,82,213,54,96,1.33e+25,25.0,,,,,,,0,c
13-04-20,59:38.6,0.33,126.87,26.3,5.0,156,69,-10,249,81,-159,3.36e+23,23.0,,,,,,,0,c
15-04-20,03:41.8,1.2,126.68,46.7,5.8,248,80,179,338,89,10,5.39e+24,24.0,,,,,,,0,c
19-04-20,09:35.5,3.98,126.15,28.4,5.2,182,75,168,275,78,15,7.42e+23,23.0,,,,,,,0,c
30-05-20,06:27.4,4.05,126.66,41.0,5.6,194,30,83,21,60,94,3.49e+24,24.0,,,,,,,0,c
04-06-20,12:37.1,1.35,126.27,30.8,5.1,176,39,75,15,53,102,5.03e+23,23.0,,,,,,,0,c
06-07-20,17:58.4,1.43,126.33,21.7,4.8,159,44,-97,349,46,-84,1.98e+23,23.0,,,,,,,0,c
07-08-20,30:51.4,2.43,126.62,39.1,5.0,14,37,95,187,53,86,4e+23,23.0,,,,,,,0,c
12-08-20,26:23.2,1.37,126.36,40.3,5.1,192,46,110,344,47,70,5.76e+23,23.0,,,,,,,0,c
06-09-20,21:13.3,1.97,126.43,37.2,6.0,51,26,86,235,64,92,1.17e+25,25.0,,,,,,,0,c
09-09-20,41:17.9,4.15,126.56,24.4,5.5,349,41,23,241,75,128,2.58e+24,24.0,,,,,,,0,c
09-09-20,18:44.2,4.22,126.66,21.4,5.8,229,50,135,352,57,50,7.499999999999999e+24,24.0,,,,,,,0,c
13-09-20,42:00.5,4.22,126.91,25.8,4.9,182,38,68,29,55,106,2.41e+23,23.0,,,,,,,0,c
13-09-20,50:31.0,4.25,126.87,24.2,4.9,188,41,76,27,50,102,2.69e+23,23.0,,,,,,,0,c
18-09-20,43:32.8,2.63,126.76,34.3,5.3,56,34,129,192,64,67,1.09e+24,24.0,,,,,,,0,c
07-10-20,27:28.9,0.5,125.48,32.0,5.0,337,27,66,184,65,102,3.93e+23,23.0,,,,,,,0,c
28-10-20,09:00.5,-0.36,124.45,39.8,5.4,240,35,116,30,59,73,1.38e+24,24.0,,,,,,,0,c
10-12-20,04:55.5,1.75,126.18,24.5,5.1,158,34,51,22,64,113,6.63e+23,23.0,,,,,,,0,c
20-12-20,40:48.7,1.73,126.75,26.5,5.0,358,51,47,234,55,130,3.5e+23,23.0,,,,,,,0,c
24-12-20,24:16.1,-0.35,124.39,37.4,5.2,247,33,107,47,59,79,9.43e+23,24.0,,,,,,,0,c
28-12-20,31:11.6,-0.26,124.55,40.6,5.2,230,29,87,53,61,91,7.23e+23,23.0,,,,,,,0,c
02-02-21,37:42.6,4.14,126.65,38.2,5.3,167,33,53,29,64,111,1e+24,24.0,,,,,,,0,c
05-02-21,34:47.5,-0.26,124.42,41.2,4.8,236,34,113,29,59,75,2.1e+23,23.0,,,,,,,0,c
13-04-21,47:36.3,0.69,126.12,30.7,5.3,354,50,51,225,54,126,1.09e+24,24.0,,,,,,,0,c
14-04-21,25:28.2,-0.35,125.35,41.4,4.9,239,33,108,38,58,78,2.52e+23,23.0,,,,,,,0,c
16-04-21,55:15.3,3.81,126.75,26.3,5.6,127,44,2,36,89,134,2.71e+24,24.0,,,,,,,0,c
19-04-21,35:04.6,0.82,126.31,30.5,4.9,13,46,70,221,47,109,3.13e+23,23.0,,,,,,,0,c
03-06-21,10:04.0,0.28,126.29,20.4,6.2,266,51,132,32,55,51,2.17e+25,25.0,,,,,,,0,c
04-06-21,17:51.0,0.43,126.39,31.2,4.9,224,44,113,14,50,70,2.87e+23,23.0,,,,,,,0,c
04-06-21,24:48.3,0.28,126.35,27.4,4.9,229,40,99,37,50,82,2.98e+23,23.0,,,,,,,0,c
04-06-21,45:19.1,0.32,126.15,24.1,5.5,40,35,101,207,56,82,1.8999999999999998e+24,24.0,,,,,,,0,c
05-06-21,57:43.2,0.16,126.25,18.4,5.4,85,50,138,205,59,48,1.45e+24,24.0,,,,,,,0,c
06-06-21,07:34.7,3.1,126.66,46.8,5.2,188,26,94,4,64,88,8.79e+23,24.0,,,,,,,0,c
22-06-21,25:35.5,0.41,126.25,25.1,4.8,11,53,2,280,88,143,2.32e+23,23.0,,,,,,,0,c
10-07-21,06:31.9,2.89,126.75,36.8,5.2,198,21,116,351,71,80,8.6e+23,24.0,,,,,,,0,c
10-07-21,51:12.8,2.94,126.81,43.8,5.8,193,30,94,8,60,88,7.13e+24,24.0,,,,,,,0,c
10-07-21,43:58.8,3.01,126.71,41.7,6.2,190,25,94,6,65,88,2.39e+25,25.0,,,,,,,0,c
24-07-21,07:24.1,2.87,126.73,47.6,5.5,209,31,99,18,60,84,2.32e+24,24.0,,,,,,,0,c
22-09-21,03:35.2,1.88,126.62,38.0,5.5,195,41,67,45,52,109,2.07e+24,24.0,,,,,,,0,c
24-09-21,36:20.9,2.19,126.52,35.8,5.4,19,39,81,211,52,97,1.56e+24,24.0,,,,,,,0,c
28-09-21,25:16.4,0.49,126.37,23.1,5.1,213,46,106,10,47,74,5.24e+23,23.0,,,,,,,0,c
11-10-21,27:57.0,0.93,126.06,32.1,5.3,19,39,89,200,51,91,9.8e+23,24.0,,,,,,,0,c
11-10-21,34:40.9,0.92,126.16,31.0,5.8,201,39,109,358,54,76,6.02e+24,24.0,,,,,,,0,c
14-10-21,16:33.0,1.32,126.13,41.1,5.6,23,37,91,202,53,89,3.25e+24,24.0,,,,,,,0,c
16-10-21,08:31.7,0.91,126.08,31.5,4.9,332,47,47,205,58,126,2.42e+23,23.0,,,,,,,0,c
22-12-21,20:02.2,2.52,126.78,29.5,5.0,36,41,124,174,57,64,4.23e+23,23.0,,,,,,,0,c
22-12-21,27:45.9,2.53,126.8,31.2,5.1,22,39,97,192,51,84,4.85e+23,23.0,,,,,,,0,c
26-12-21,22:56.9,2.28,126.68,33.5,5.3,22,41,74,223,51,103,1.23e+24,24.0,,,,,,,0,c
30-12-21,13:20.2,-0.27,125.16,36.3,5.6,247,32,119,33,62,73,3.16e+24,24.0,,,,,,,0,c
22-01-22,26:17.2,3.75,126.71,27.8,6.1,207,48,121,345,50,60,1.81e+25,25.0,,,,,,,0,c
13-02-22,21:50.0,0.85,126.07,30.6,5.7,332,39,42,207,65,121,4.3999999999999995e+24,24.0,,,,,,,0,c
15-03-22,18:06.8,0.43,126.1,16.0,5.3,182,10,-81,352,80,-92,1.11e+24,24.0,,,,,,,0,c
26-03-22,01:41.0,3.66,126.94,43.4,4.9,293,33,-133,162,66,-66,2.55e+23,23.0,,,,,,,0,c
05-04-22,44:13.3,2.13,126.9,24.3,6.0,345,49,32,233,66,135,1.0899999999999998e+25,25.0,,,,,,,0,c
19-04-22,20:05.0,3.71,126.73,30.8,5.3,204,36,96,16,55,86,1.19e+24,24.0,,,,,,,0,c
29-04-22,42:03.0,-0.35,124.55,37.8,5.0,233,29,104,37,62,82,3.85e+23,23.0,,,,,,,0,c
11-05-22,20:13.8,3.85,126.67,20.0,5.0,129,43,12,31,82,133,3.98e+23,23.0,,,,,,,0,c
19-05-22,29:20.7,1.74,126.33,33.4,5.5,228,45,114,17,49,68,1.92e+24,24.0,,,,,,,0,c
29-05-22,13:24.8,3.7,126.66,35.5,4.7,67,41,-36,185,67,-126,1.64e+23,23.0,,,,,,,0,c
02-07-22,49:17.9,1.1,125.9,32.8,5.3,3,33,99,172,57,84,1.08e+24,24.0,,,,,,,0,c
05-07-22,27:12.7,0.92,126.93,25.3,5.0,143,86,-1,233,89,-176,4.49e+23,23.0,,,,,,,0,c
24-07-22,46:45.1,0.34,126.34,23.1,5.4,214,39,88,36,51,91,1.77e+24,24.0,,,,,,,0,c
14-08-22,47:49.8,1.9,126.33,30.4,5.8,251,44,107,48,49,75,6.03e+24,24.0,,,,,,,0,c
21-08-22,08:36.6,-0.35,125.26,35.9,4.9,257,49,148,12,69,51,3.01e+23,23.0,,,,,,,0,c
09-09-22,20:21.7,2.21,126.45,34.9,5.3,17,35,92,195,55,89,1.28e+24,24.0,,,,,,,0,c
