date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt
2017/04/20,16:54:01.500,-1.14,120.08,21,4.8,63,67,-159,324,71,-24,1.73e+23,23,,,,,,
2017/04/24,06:13:50.900,-0.3,125.24,39,5.4,250,33,123,32,63,70,1.36e+24,24,,,,,,
2017/05/19,11:44:03.470,-1.126,126.921,30.8,5.06,300,25,65,147,67,101,4.95,16,"-1.6","-3.05","3.43","1.59","1.96",-1.83
2017/05/24,09:10:17,-2.76,122.15,16,5.7,119,41,-8,215,85,-131,4.34e+24,24,,,,,,
2017/05/29,14:35:23.240,-1.297,120.427,16.8,6.58,277,57,-98,111,34,-78,0.94,19,"-0.11","-0.01","-0.77","0.38","-0.26",0.89
2017/05/31,04:42:05.400,-1.01,120.69,17.9,4.9,130,65,2,39,88,154,3.13e+23,23,,,,,,
2017/06/02,05:59:17,-1.25,120.48,18.1,4.9,139,59,-29,245,66,-146,2.6e+23,23,,,,,,
2017/06/17,14:23:48.800,-2.62,121.81,15.7,5.3,129,45,-3,221,88,-135,1.01e+24,24,,,,,,
2017/07/27,12:08:38.280,-3.623,126.137,20.1,5.78,260,90,-3,350,87,-180,5.88,17,"2.76","0.15","-1.53","0.3","5.52",-1.23
2017/08/09,21:30:18.080,-7.634,121.899,20.9,4.96,111,72,-167,17,78,-19,3.5,16,"2.47","-0.69","-0.86","-0.72","-2.6",-1.61
2017/08/31,22:57:39.400,-0.33,125.2,35.1,5.4,247,32,116,37,61,75,1.86e+24,24,,,,,,
2017/11/02,17:02:15.400,-1.29,120.23,14.8,4.9,268,30,-143,145,72,-65,3.1e+23,23,,,,,,
2017/11/25,09:14:50.920,-1.328,119.94,20,5.02,64,74,-179,334,89,-16,4.32,16,"-2.82","-0.91","-0.83","0.72","-2.62",3.65
2017/11/25,11:11:24.590,-1.314,120.013,19.1,5.07,67,84,178,157,88,6,5,16,"-2.98","-0.41","-1.18","0.61","-3.44",4.16
2018/01/26,10:43:46.680,-1.149,126.876,27.2,5.64,298,10,25,183,86,99,3.67,17,"-0.74","-3.57","0.44","-0.2","0.54",0.31
2018/01/31,02:00:32.600,-7.871,118.823,23.9,5.1,77,70,1,347,89,160,5.62,16,"3.21","2.11","-1.44","0.5","4.65",-1.77
2018/02/14,21:28:55.100,-1.34,120.48,26.8,4.8,275,38,-97,104,53,-85,2.04e+23,23,,,,,,
2018/02/26,13:34:53.160,-2.735,126.735,9.9,6,315,26,72,155,65,99,1.26,18,"-0.68","-0.74","0.84","0.31","0.61",-0.16
2018/02/27,09:20:44.300,-2.65,126.85,14.4,4.9,304,44,55,168,55,119,3.28e+23,23,,,,,,
2018/03/04,03:10:39,-0.5,123.21,49.3,5.2,144,67,22,46,70,156,8.14e+23,24,,,,,,
2018/05/18,20:26:00.200,1.026,120.005,25.7,5.19,64,17,84,250,73,92,7.59,16,"-0.27","-2.13","3.95","-5.96","-1.75",-3.68
2018/05/18,20:31:38.150,1.033,120.034,24.5,5.1,63,36,79,256,55,98,5.65,16,"-2.1","0.25","6.16","-1.99","-0.97",-4.06
2018/07/22,18:28:42.250,4.659,125.004,26.1,5.23,50,75,175,141,85,15,0.87,17,"-0.75","-0.1","-0.12","0.25","-0.17",0.88
2018/09/18,09:25:29.940,-7.447,125.79,17.7,4.97,53,45,59,273,53,117,3.63,16,"-0.09","1.18","3.21","-0.83","-1.07",-3.11
2018/09/21,23:20:33.300,-0.78,119.67,30.2,4.9,7,34,56,226,62,111,2.52e+23,23,,,,,,
2018/09/28,07:00:02.220,-0.345,119.852,25.4,6.06,359,66,-14,95,77,-155,1.57,18,"0.24","-0.26","-0.29","-0.62","-1.39",0.04
2018/09/28,08:24:57.600,-0.4,120.02,12,5.2,181,77,-1,272,89,-167,8.63e+23,23,,,,,,
2018/09/28,10:02:44.970,-0.273,119.895,23,7.57,348,57,-15,87,77,-146,2.83,20,"-0.27","-0.87","-0.48","-1.45","-2.19",0.76
2018/09/28,21:24:01.200,-1.44,120.22,12,5,127,59,4,35,87,149,4.35e+23,23,,,,,,
2018/09/29,02:32:51.700,-1.51,120.19,22.3,4.9,52,76,-176,321,86,-14,2.48e+23,23,,,,,,
2018/09/29,07:40:10.900,-1.51,120.15,14.7,5,101,38,-69,254,54,-106,3.45e+23,23,,,,,,
2018/09/29,10:30:17.900,-1.43,120.19,12,5.1,116,37,-56,256,60,-112,5.78e+23,23,,,,,,
2018/09/30,14:38:43.300,-1.25,120.24,26.1,5.1,111,35,-86,286,55,-93,6.58e+23,23,,,,,,
2018/10/01,05:43:34.400,0,119.65,15,5.3,311,27,12,211,85,116,1.24e+24,24,,,,,,
2018/10/01,17:39:03.900,-0.52,119.89,12,5.8,258,76,167,351,78,14,1.99e+23,23,,,,,,
2018/10/01,23:46:40.480,-0.695,119.867,24.2,5.34,349,38,-3,81,88,-128,1.27,17,"-0.32","-0.05","-0.07","-1","-0.72",0.4
2018/10/02,04:59:26.100,-1.44,119.95,15,5.4,115,13,6,19,89,103,1.54e+24,24,,,,,,
2018/10/08,21:15:55.200,-0.87,120.04,27,4.9,145,33,-48,278,66,-114,2.38e+23,23,,,,,,
2018/10/10,17:34:26.300,1.43,121.52,22.6,4.8,186,44,-76,347,48,-103,1.85e+23,23,,,,,,
2018/10/11,02:55:45.650,-5.087,126.646,19,5.66,325,78,170,57,81,12,3.93,17,"3.41","1","0.14","0.32","1.47",-3.56
2018/10/22,16:07:48.800,-1.65,120.23,22.1,5.1,47,72,-165,312,76,-18,6.05e+23,23,,,,,,
2018/11/02,21:06:31.200,-1.24,120.46,14.4,4.8,120,37,-80,287,54,-98,1.91e+23,23,,,,,,
2018/11/02,21:33:36.300,-1.25,120.41,13.1,5,124,44,-60,264,53,-116,3.81e+23,23,,,,,,
2018/11/03,08:44:06.600,-2.82,119.54,12,4.7,6,64,173,99,84,26,1.51e+23,23,,,,,,
2018/11/05,18:35:56,-2.83,119.48,12,5.2,121,51,2,30,89,141,8.08e+23,23,,,,,,
2018/11/06,02:09:51.180,3.469,125.34,31,5.07,357,23,81,187,67,94,5.03,16,"-3.96","-3.45","3.29","-0.48","-0.2",0.67
2018/11/07,09:42:27,-2.86,119.42,12,5.3,76,27,-68,232,65,-101,1.04e+24,24,,,,,,
2018/11/08,13:40:15.200,-2.81,119.52,12,5,8,68,175,99,86,22,4.01e+23,23,,,,,,
2018/11/14,23:01:21.620,-2.878,119.436,15.9,5.53,77,28,-60,223,66,-105,2.48,17,"-0.01","1.03","-1.28","1.17","1.79",1.29
2018/11/14,23:31:25.900,-2.79,119.58,12.7,4.9,87,49,-8,182,84,-139,3.21e+23,23,,,,,,
2018/11/15,03:55:03.400,-2.99,119.33,15,5,55,22,-29,171,80,-110,4.07e+23,23,,,,,,
2019/03/03,10:45:07,-1.48,120.29,19.7,4.9,109,41,-54,245,58,-117,3.03e+23,23,,,,,,
2019/03/04,18:13:04.300,-2.43,121.47,16.7,4.7,111,53,-14,209,79,-142,1.62e+23,23,,,,,,
2019/03/13,01:51:18,0.12,119.67,22.5,4.9,60,60,164,158,76,31,2.43e+23,23,,,,,,
2019/03/16,07:30:42.300,-0.98,126.7,28.8,5.4,326,17,70,167,74,96,1.7e+24,24,,,,,,
2019/03/24,01:32:03,-1.77,120.53,12.3,5.5,136,41,63,350,54,112,2e+24,24,,,,,,
2019/04/12,11:40:57,-1.85,122.56,12,6.8,43,83,-175,313,85,-7,1.77e+26,26,,,,,,
2019/04/12,20:15:08.800,-1.63,122.65,19.3,4.9,342,45,70,189,49,109,2.47e+23,23,,,,,,
2019/04/24,18:42:20.200,-0.78,125.92,19.8,5.3,251,16,72,90,75,95,1.27e+24,24,,,,,,
2019/04/25,21:57:48.800,-1.81,122.52,17.9,5.4,27,68,-162,290,74,-23,1.6e+24,24,,,,,,
2019/05/21,18:42:47.200,1.16,122.16,46.4,5.1,93,39,92,270,51,88,5.3e+23,23,,,,,,
2019/06/09,14:27:16.400,-2.84,119.44,15.1,4.8,351,58,-167,255,79,-32,1.76e+23,23,,,,,,
2019/06/28,13:21:55.100,-2.6,121.65,12,4.7,129,72,5,38,85,162,1.62e+23,23,,,,,,
2019/09/04,18:09:46.900,-0.21,126.01,27.8,5.1,83,47,124,218,52,59,5.3e+23,23,,,,,,
2019/10/13,19:35:15.800,-0.11,124.65,25,5.3,195,13,14,91,87,102,9.95e+23,24,,,,,,
2019/10/18,13:18:43.300,4.85,125.12,32.3,5,192,39,78,27,52,99,3.45e+23,23,,,,,,
2019/11/12,02:48:32.100,1.58,123.46,29,5,85,34,61,299,61,108,3.63e+23,23,,,,,,
2019/12/11,17:48:32.700,-0.37,125.17,35.6,4.8,220,32,92,39,58,89,2.29e+23,23,,,,,,
2019/12/29,09:12:17.800,4.72,125.3,21.2,5.4,352,21,91,172,69,90,1.72e+24,24,,,,,,
2020/01/02,11:25:05.100,-5.69,125.04,12,5.5,128,70,169,222,80,20,2.5e+24,24,,,,,,
2020/02/23,02:08:07.500,-0.38,125.22,32.5,5.4,241,32,107,41,60,80,1.83e+24,24,,,,,,
2020/02/23,03:39:55.800,-0.42,125.37,36.5,5,255,33,123,38,62,70,4.72e+23,23,,,,,,
2020/03/16,10:59:14,-1.26,126.45,24.9,4.8,323,58,-152,217,67,-35,2.13e+23,23,,,,,,
2020/03/22,03:34:57.200,1.6,121.98,28,5.2,91,20,91,271,70,90,6.77e+23,23,,,,,,
2020/03/28,15:43:20.200,-1.68,120.18,18.9,5.8,36,86,177,126,87,4,7.31e+24,25,,,,,,
2020/04/02,02:13:13.500,-7.87,125.8,15.6,5.5,11,71,-16,106,75,-161,2.02e+24,24,,,,,,
2020/04/13,06:44:26.300,3.87,125.29,24.4,4.9,18,22,106,182,69,84,3.32e+23,23,,,,,,
2020/06/09,04:59:14.700,-4.15,126.34,23,5.7,332,77,-177,242,87,-13,4.76e+24,24,,,,,,
2020/06/15,23:36:32.900,-2.68,122.16,12,4.9,115,32,-7,210,86,-121,3.24e+23,23,,,,,,
2020/08/07,03:00:42.200,-3.81,126.21,19,5.4,252,79,-5,343,85,-169,1.68e+24,24,,,,,,
2020/09/13,17:00:01.400,-1.92,119.27,31.1,4.9,7,36,84,194,54,95,3.15e+23,23,,,,,,
2020/10/09,02:57:22.400,-5.87,122.57,12,5.3,354,32,54,215,65,110,1.2e+24,24,,,,,,
2020/10/27,19:43:56.500,-2.22,119.07,21.4,5.5,167,46,46,41,59,126,2.33e+24,24,,,,,,
2020/10/28,09:09:00.500,-0.36,124.45,39.8,5.4,240,35,116,30,59,73,1.38e+24,24,,,,,,
2020/12/02,20:36:27.200,-3.4,123.38,15.5,5.4,150,14,74,346,76,94,1.79e+24,24,,,,,,
2020/12/24,01:24:16.100,-0.35,124.39,37.4,5.2,247,33,107,47,59,79,9.43e+23,24,,,,,,
2020/12/28,07:31:11.600,-0.26,124.55,40.6,5.2,230,29,87,53,61,91,7.23e+23,23,,,,,,
2021/01/03,19:14:00.400,-2.66,122.25,13.2,5,95,32,-13,196,83,-122,3.8e+23,23,,,,,,
2021/01/11,01:57:30.400,1.31,119.97,25,5.3,60,15,82,247,75,92,1.09e+24,24,,,,,,
2021/01/14,06:35:54,-2.84,118.85,20.7,5.7,353,28,60,206,66,105,4.09e+24,24,,,,,,
2021/01/14,18:28:23.500,-2.82,118.85,18.2,6.3,330,17,59,183,75,99,3.46e+25,25,,,,,,
2021/02/04,09:58:05.900,-2.59,122.51,29.2,4.9,69,43,-109,275,50,-73,2.48e+23,23,,,,,,
2021/02/05,20:34:47.500,-0.26,124.42,41.2,4.8,236,34,113,29,59,75,2.1e+23,23,,,,,,
2021/02/14,09:44:48.300,1.23,119.94,28.6,5.1,47,19,77,241,72,94,5.81e+23,23,,,,,,
2021/02/22,19:22:14,1.56,121.92,28.1,5.9,96,20,95,270,70,88,7.62e+24,24,,,,,,
2021/04/14,00:25:28.200,-0.35,125.35,41.4,4.9,239,33,108,38,58,78,2.52e+23,23,,,,,,
2021/04/30,22:34:30.500,-1.52,120.19,17.2,4.7,87,42,-82,257,48,-97,1.42e+23,23,,,,,,
2021/05/29,01:25:16.800,1.22,119.95,25,5.2,66,10,83,254,80,91,9.34e+23,23,,,,,,
2021/07/21,17:44:04.900,-2.86,119.43,12,5.2,81,34,-60,226,61,-109,7.96e+23,23,,,,,,
2021/07/26,03:52:05.800,-0.64,121.95,12,5.7,138,41,-61,281,55,-113,5.22e+24,24,,,,,,
2021/07/26,12:09:10.400,-0.68,121.97,12,6.2,139,42,-59,280,55,-115,2.77e+25,25,,,,,,
2021/08/26,02:14:24.300,-0.73,121.52,12,5.8,138,75,6,47,84,165,5.4e+24,24,,,,,,
2021/09/15,00:49:49.100,1.3,122.05,40.2,5.2,2,53,35,249,62,138,7.84e+23,23,,,,,,
2021/10/30,11:11:45.400,-7.5,125.61,17.8,5.5,47,33,60,262,62,108,2.14e+24,24,,,,,,
2021/11/06,03:56:20.800,-1.29,120.65,16.1,5.1,234,60,-157,131,70,-32,5.73e+23,23,,,,,,
2021/11/08,05:06:01.900,-0.72,123.62,36.2,5,158,40,37,38,67,124,4.57e+23,23,,,,,,
2021/12/14,03:20:35.300,-7.46,121.97,13.5,7.3,19,71,1,288,89,161,1.3e+27,27,,,,,,
2021/12/30,13:13:20.200,-0.27,125.16,36.3,5.6,247,32,119,33,62,73,3.16e+24,24,,,,,,
2022/01/14,16:43:27.300,-7.74,118.72,12,4.9,40,44,-129,268,57,-59,2.69e+23,23,,,,,,
2022/01/19,15:53:30,-4.47,124.08,14.7,4.8,293,85,0,203,90,175,2.27e+23,23,,,,,,
2022/03/25,13:20:16.200,-3.75,122.9,18.6,4.7,176,63,21,76,72,152,1.57e+23,23,,,,,,
2022/03/26,13:16:54.300,-3.75,122.75,15.1,5.2,75,70,168,169,79,21,7.51e+23,23,,,,,,
2022/04/22,19:49:29.500,-2.72,122.34,12,4.8,100,76,-2,190,88,-166,1.69e+23,23,,,,,,
2022/04/29,21:42:03,-0.35,124.55,37.8,5,233,29,104,37,62,82,3.85e+23,23,,,,,,
2022/06/02,17:31:27.200,-2.06,120.6,16.4,4.7,126,74,-5,217,85,-164,1.58e+23,23,,,,,,
2022/06/08,05:32:41.600,-2.7,118.5,34.9,5.9,327,53,6,234,85,143,1.01e+25,25,,,,,,
2022/07/23,06:09:19.400,-7.55,122.45,16.5,5.4,120,67,165,217,76,24,1.65e+24,24,,,,,,
2022/07/23,07:35:49,-7.57,122.44,14.8,5.5,87,37,98,257,54,84,2.12e+24,24,,,,,,
2022/07/29,16:31:18.200,-2.35,122.69,12,5,37,71,-178,307,88,-19,4.58e+23,23,,,,,,
2022/08/21,05:08:36.600,-0.35,125.26,35.9,4.9,257,49,148,12,69,51,3.01e+23,23,,,,,,
