"// "
"// Example data file for Orient 3 (Vollmer, 2015)"
// Latitude and longitude formated as spherical projection data
"// "
// Modern continental outlines from data file Modern.cno of EdGCM Global Climate
// Modeling software (2005) http://edgcm.columbia.edu/:
"// "
"// Chandler, M.A., S.J. Richards, and M.J. Shopsin, 2005: EdGCM: Enhancing climate "
"// science education through climate modeling research projects. In Proceedings of the "
"// 85th Annual Meeting of the American Meteorological Society, 14th Symposium on "
"// Education, Jan 8-14, 2005, San Diego, CA, pp. P1.5. http://edgcm.columbia.edu"
"// "
"// Note: This file contains NaN (Not a Number) values for latitude and longitude to "
"// indicate the end of a polygon. The original file used a single ""999"" value instead."
"// A type ""CO"" is assigned, and a comment column contains the polygon name."
"// "
// -------------------------------------------------------------------------------------
Longitude Sphere,Latitude Sphere,Type,Comment
-163.9,55.0,CO,CO-03(NA-SA)
-164.9,54.6,CO,CO-03(NA-SA)
-164.8,54.3,CO,CO-03(NA-SA)
-163.7,54.7,CO,CO-03(NA-SA)
-162.8,55.0,CO,CO-03(NA-SA)
-162.0,55.2,CO,CO-03(NA-SA)
-161.4,55.4,CO,CO-03(NA-SA)
-160.5,55.6,CO,CO-03(NA-SA)
-159.6,55.8,CO,CO-03(NA-SA)
-158.8,56.0,CO,CO-03(NA-SA)
-158.4,56.4,CO,CO-03(NA-SA)
-157.7,56.7,CO,CO-03(NA-SA)
-156.7,57.0,CO,CO-03(NA-SA)
-156.2,57.4,CO,CO-03(NA-SA)
-155.3,57.8,CO,CO-03(NA-SA)
-154.3,58.2,CO,CO-03(NA-SA)
-153.8,58.5,CO,CO-03(NA-SA)
-153.3,58.9,CO,CO-03(NA-SA)
-154.1,59.1,CO,CO-03(NA-SA)
-153.8,59.4,CO,CO-03(NA-SA)
-153.1,59.7,CO,CO-03(NA-SA)
-152.5,60.1,CO,CO-03(NA-SA)
-152.3,60.6,CO,CO-03(NA-SA)
-151.7,60.9,CO,CO-03(NA-SA)
-150.7,61.3,CO,CO-03(NA-SA)
-149.9,61.3,CO,CO-03(NA-SA)
-150.4,60.9,CO,CO-03(NA-SA)
-151.3,60.8,CO,CO-03(NA-SA)
-151.4,60.2,CO,CO-03(NA-SA)
-151.9,59.7,CO,CO-03(NA-SA)
-151.4,59.5,CO,CO-03(NA-SA)
-151.9,59.2,CO,CO-03(NA-SA)
-150.9,59.3,CO,CO-03(NA-SA)
-150.2,59.6,CO,CO-03(NA-SA)
-149.5,59.9,CO,CO-03(NA-SA)
-148.7,59.9,CO,CO-03(NA-SA)
-148.2,60.4,CO,CO-03(NA-SA)
-148.3,61.0,CO,CO-03(NA-SA)
-147.5,60.8,CO,CO-03(NA-SA)
-146.7,60.8,CO,CO-03(NA-SA)
-146.0,60.6,CO,CO-03(NA-SA)
-145.0,60.3,CO,CO-03(NA-SA)
-144.0,60.0,CO,CO-03(NA-SA)
-143.0,60.0,CO,CO-03(NA-SA)
-142.0,60.0,CO,CO-03(NA-SA)
-141.1,59.8,CO,CO-03(NA-SA)
-140.3,59.7,CO,CO-03(NA-SA)
-139.7,59.9,CO,CO-03(NA-SA)
-139.5,59.4,CO,CO-03(NA-SA)
-138.7,59.2,CO,CO-03(NA-SA)
-137.9,58.8,CO,CO-03(NA-SA)
-137.3,58.4,CO,CO-03(NA-SA)
-136.5,58.2,CO,CO-03(NA-SA)
-136.2,57.7,CO,CO-03(NA-SA)
-135.5,57.3,CO,CO-03(NA-SA)
-135.2,56.8,CO,CO-03(NA-SA)
-134.8,56.2,CO,CO-03(NA-SA)
-134.8,56.8,CO,CO-03(NA-SA)
-135.0,57.4,CO,CO-03(NA-SA)
-135.0,57.9,CO,CO-03(NA-SA)
-135.7,58.3,CO,CO-03(NA-SA)
-135.2,58.3,CO,CO-03(NA-SA)
-135.0,58.7,CO,CO-03(NA-SA)
-134.7,58.3,CO,CO-03(NA-SA)
-134.8,57.9,CO,CO-03(NA-SA)
-134.5,57.4,CO,CO-03(NA-SA)
-134.5,57.0,CO,CO-03(NA-SA)
-134.0,57.3,CO,CO-03(NA-SA)
-133.8,57.6,CO,CO-03(NA-SA)
-133.4,57.3,CO,CO-03(NA-SA)
-133.0,56.9,CO,CO-03(NA-SA)
-133.8,57.1,CO,CO-03(NA-SA)
-134.3,56.8,CO,CO-03(NA-SA)
-134.2,56.3,CO,CO-03(NA-SA)
-133.7,56.3,CO,CO-03(NA-SA)
-133.7,55.9,CO,CO-03(NA-SA)
-133.4,55.6,CO,CO-03(NA-SA)
-133.1,55.3,CO,CO-03(NA-SA)
-132.5,55.1,CO,CO-03(NA-SA)
-132.1,54.7,CO,CO-03(NA-SA)
-132.1,55.3,CO,CO-03(NA-SA)
-132.6,55.8,CO,CO-03(NA-SA)
-133.0,56.3,CO,CO-03(NA-SA)
-132.5,56.1,CO,CO-03(NA-SA)
-132.0,56.1,CO,CO-03(NA-SA)
-132.1,55.8,CO,CO-03(NA-SA)
-131.8,55.3,CO,CO-03(NA-SA)
-131.3,55.0,CO,CO-03(NA-SA)
-130.8,54.8,CO,CO-03(NA-SA)
-130.1,54.9,CO,CO-03(NA-SA)
-130.4,54.4,CO,CO-03(NA-SA)
-130.2,54.2,CO,CO-03(NA-SA)
-130.8,53.9,CO,CO-03(NA-SA)
-130.3,53.4,CO,CO-03(NA-SA)
-129.7,53.2,CO,CO-03(NA-SA)
-129.2,52.6,CO,CO-03(NA-SA)
-128.4,52.3,CO,CO-03(NA-SA)
-128.2,51.8,CO,CO-03(NA-SA)
-127.7,51.5,CO,CO-03(NA-SA)
-127.7,51.2,CO,CO-03(NA-SA)
-127.0,50.8,CO,CO-03(NA-SA)
-126.2,50.7,CO,CO-03(NA-SA)
-125.5,50.4,CO,CO-03(NA-SA)
-124.9,50.1,CO,CO-03(NA-SA)
-124.3,49.8,CO,CO-03(NA-SA)
-123.7,49.5,CO,CO-03(NA-SA)
-123.2,49.8,CO,CO-03(NA-SA)
-123.2,49.3,CO,CO-03(NA-SA)
-122.8,49.0,CO,CO-03(NA-SA)
-122.4,48.6,CO,CO-03(NA-SA)
-122.6,48.4,CO,CO-03(NA-SA)
-122.2,48.0,CO,CO-03(NA-SA)
-122.5,47.5,CO,CO-03(NA-SA)
-122.6,47.7,CO,CO-03(NA-SA)
-123.0,47.5,CO,CO-03(NA-SA)
-122.6,47.9,CO,CO-03(NA-SA)
-123.2,48.2,CO,CO-03(NA-SA)
-123.8,48.2,CO,CO-03(NA-SA)
-124.7,48.4,CO,CO-03(NA-SA)
-124.7,48.2,CO,CO-03(NA-SA)
-124.6,47.9,CO,CO-03(NA-SA)
-124.3,47.5,CO,CO-03(NA-SA)
-124.1,47.0,CO,CO-03(NA-SA)
-124.0,46.7,CO,CO-03(NA-SA)
-123.9,46.3,CO,CO-03(NA-SA)
-123.2,46.2,CO,CO-03(NA-SA)
-123.9,46.2,CO,CO-03(NA-SA)
-123.9,45.8,CO,CO-03(NA-SA)
-123.8,45.4,CO,CO-03(NA-SA)
-124.0,45.0,CO,CO-03(NA-SA)
-124.0,44.5,CO,CO-03(NA-SA)
-124.1,44.0,CO,CO-03(NA-SA)
-124.3,43.4,CO,CO-03(NA-SA)
-124.5,42.8,CO,CO-03(NA-SA)
-124.4,42.3,CO,CO-03(NA-SA)
-124.2,42.0,CO,CO-03(NA-SA)
-124.0,41.5,CO,CO-03(NA-SA)
-124.1,41.0,CO,CO-03(NA-SA)
-124.3,40.5,CO,CO-03(NA-SA)
-124.3,40.3,CO,CO-03(NA-SA)
-124.0,40.0,CO,CO-03(NA-SA)
-123.7,39.7,CO,CO-03(NA-SA)
-123.7,39.3,CO,CO-03(NA-SA)
-123.7,38.9,CO,CO-03(NA-SA)
-123.3,38.6,CO,CO-03(NA-SA)
-122.9,38.3,CO,CO-03(NA-SA)
-123.0,38.0,CO,CO-03(NA-SA)
-122.5,37.9,CO,CO-03(NA-SA)
-122.5,38.2,CO,CO-03(NA-SA)
-122.2,38.1,CO,CO-03(NA-SA)
-122.3,37.9,CO,CO-03(NA-SA)
-122.1,37.5,CO,CO-03(NA-SA)
-122.5,37.8,CO,CO-03(NA-SA)
-122.4,37.3,CO,CO-03(NA-SA)
-122.2,37.0,CO,CO-03(NA-SA)
-121.8,37.0,CO,CO-03(NA-SA)
-121.8,36.6,CO,CO-03(NA-SA)
-121.9,36.3,CO,CO-03(NA-SA)
-121.4,36.0,CO,CO-03(NA-SA)
-121.1,35.6,CO,CO-03(NA-SA)
-120.6,35.1,CO,CO-03(NA-SA)
-120.6,34.6,CO,CO-03(NA-SA)
-119.8,34.4,CO,CO-03(NA-SA)
-119.3,34.3,CO,CO-03(NA-SA)
-118.7,34.1,CO,CO-03(NA-SA)
-118.4,34.1,CO,CO-03(NA-SA)
-118.3,33.8,CO,CO-03(NA-SA)
-118.0,33.8,CO,CO-03(NA-SA)
-117.5,33.4,CO,CO-03(NA-SA)
-117.2,33.0,CO,CO-03(NA-SA)
-117.1,32.5,CO,CO-03(NA-SA)
-116.8,32.0,CO,CO-03(NA-SA)
-116.6,31.6,CO,CO-03(NA-SA)
-116.3,31.3,CO,CO-03(NA-SA)
-116.3,31.0,CO,CO-03(NA-SA)
-116.0,30.7,CO,CO-03(NA-SA)
-116.0,30.3,CO,CO-03(NA-SA)
-115.7,30.3,CO,CO-03(NA-SA)
-115.7,29.7,CO,CO-03(NA-SA)
-115.2,29.5,CO,CO-03(NA-SA)
-114.7,29.1,CO,CO-03(NA-SA)
-114.3,28.7,CO,CO-03(NA-SA)
-114.0,28.4,CO,CO-03(NA-SA)
-114.0,28.0,CO,CO-03(NA-SA)
-114.4,27.8,CO,CO-03(NA-SA)
-115.0,27.8,CO,CO-03(NA-SA)
-114.5,27.5,CO,CO-03(NA-SA)
-114.3,27.2,CO,CO-03(NA-SA)
-114.0,27.0,CO,CO-03(NA-SA)
-113.6,26.8,CO,CO-03(NA-SA)
-113.2,26.8,CO,CO-03(NA-SA)
-112.8,26.4,CO,CO-03(NA-SA)
-112.3,26.2,CO,CO-03(NA-SA)
-112.1,25.7,CO,CO-03(NA-SA)
-112.1,25.2,CO,CO-03(NA-SA)
-112.3,24.8,CO,CO-03(NA-SA)
-111.7,24.6,CO,CO-03(NA-SA)
-111.3,24.2,CO,CO-03(NA-SA)
-110.8,23.8,CO,CO-03(NA-SA)
-110.3,23.5,CO,CO-03(NA-SA)
-110.0,22.8,CO,CO-03(NA-SA)
-109.4,23.3,CO,CO-03(NA-SA)
-109.7,23.8,CO,CO-03(NA-SA)
-110.2,24.2,CO,CO-03(NA-SA)
-110.6,24.2,CO,CO-03(NA-SA)
-110.8,24.7,CO,CO-03(NA-SA)
-110.7,24.8,CO,CO-03(NA-SA)
-111.0,25.2,CO,CO-03(NA-SA)
-111.0,25.5,CO,CO-03(NA-SA)
-111.3,26.0,CO,CO-03(NA-SA)
-111.5,26.5,CO,CO-03(NA-SA)
-112.0,27.0,CO,CO-03(NA-SA)
-112.3,27.5,CO,CO-03(NA-SA)
-112.8,27.8,CO,CO-03(NA-SA)
-112.9,28.3,CO,CO-03(NA-SA)
-113.2,28.7,CO,CO-03(NA-SA)
-113.7,29.2,CO,CO-03(NA-SA)
-114.0,29.6,CO,CO-03(NA-SA)
-114.4,29.8,CO,CO-03(NA-SA)
-114.7,30.2,CO,CO-03(NA-SA)
-114.6,30.6,CO,CO-03(NA-SA)
-114.7,31.0,CO,CO-03(NA-SA)
-114.8,31.4,CO,CO-03(NA-SA)
-114.7,31.8,CO,CO-03(NA-SA)
-114.2,31.5,CO,CO-03(NA-SA)
-113.8,31.6,CO,CO-03(NA-SA)
-113.5,31.3,CO,CO-03(NA-SA)
-113.1,31.2,CO,CO-03(NA-SA)
-113.1,30.7,CO,CO-03(NA-SA)
-112.8,30.3,CO,CO-03(NA-SA)
-112.8,29.9,CO,CO-03(NA-SA)
-112.4,29.5,CO,CO-03(NA-SA)
-112.2,29.0,CO,CO-03(NA-SA)
-111.7,28.5,CO,CO-03(NA-SA)
-111.2,28.0,CO,CO-03(NA-SA)
-110.6,27.9,CO,CO-03(NA-SA)
-110.6,27.4,CO,CO-03(NA-SA)
-110.0,27.0,CO,CO-03(NA-SA)
-109.7,26.7,CO,CO-03(NA-SA)
-109.5,26.7,CO,CO-03(NA-SA)
-109.2,26.3,CO,CO-03(NA-SA)
-109.4,26.0,CO,CO-03(NA-SA)
-109.4,25.8,CO,CO-03(NA-SA)
-109.0,25.5,CO,CO-03(NA-SA)
-108.3,25.3,CO,CO-03(NA-SA)
-108.0,24.7,CO,CO-03(NA-SA)
-107.6,24.3,CO,CO-03(NA-SA)
-107.2,24.0,CO,CO-03(NA-SA)
-106.7,23.5,CO,CO-03(NA-SA)
-106.4,23.2,CO,CO-03(NA-SA)
-106.0,22.7,CO,CO-03(NA-SA)
-105.7,22.4,CO,CO-03(NA-SA)
-105.5,21.7,CO,CO-03(NA-SA)
-105.2,21.5,CO,CO-03(NA-SA)
-105.2,21.2,CO,CO-03(NA-SA)
-105.5,20.8,CO,CO-03(NA-SA)
-105.3,20.6,CO,CO-03(NA-SA)
-105.7,20.3,CO,CO-03(NA-SA)
-105.3,19.8,CO,CO-03(NA-SA)
-104.9,19.3,CO,CO-03(NA-SA)
-104.3,19.1,CO,CO-03(NA-SA)
-103.8,18.8,CO,CO-03(NA-SA)
-103.5,18.3,CO,CO-03(NA-SA)
-102.8,18.1,CO,CO-03(NA-SA)
-102.3,18.0,CO,CO-03(NA-SA)
-102.0,18.0,CO,CO-03(NA-SA)
-101.6,17.7,CO,CO-03(NA-SA)
-101.0,17.2,CO,CO-03(NA-SA)
-100.5,17.1,CO,CO-03(NA-SA)
-100.0,16.9,CO,CO-03(NA-SA)
-99.5,16.7,CO,CO-03(NA-SA)
-99.0,16.6,CO,CO-03(NA-SA)
-98.5,16.3,CO,CO-03(NA-SA)
-98.0,16.1,CO,CO-03(NA-SA)
-97.4,16.0,CO,CO-03(NA-SA)
-96.8,15.8,CO,CO-03(NA-SA)
-96.3,15.7,CO,CO-03(NA-SA)
-95.7,15.9,CO,CO-03(NA-SA)
-95.2,16.2,CO,CO-03(NA-SA)
-94.7,16.2,CO,CO-03(NA-SA)
-94.2,16.1,CO,CO-03(NA-SA)
-93.8,15.9,CO,CO-03(NA-SA)
-93.4,15.7,CO,CO-03(NA-SA)
-93.2,15.4,CO,CO-03(NA-SA)
-92.7,15.0,CO,CO-03(NA-SA)
-92.3,14.7,CO,CO-03(NA-SA)
-92.2,14.5,CO,CO-03(NA-SA)
-92.0,14.3,CO,CO-03(NA-SA)
-91.5,14.1,CO,CO-03(NA-SA)
-91.0,13.9,CO,CO-03(NA-SA)
-90.5,13.9,CO,CO-03(NA-SA)
-90.2,13.8,CO,CO-03(NA-SA)
-90.0,13.7,CO,CO-03(NA-SA)
-89.8,13.4,CO,CO-03(NA-SA)
-89.3,13.4,CO,CO-03(NA-SA)
-88.8,13.2,CO,CO-03(NA-SA)
-88.4,13.2,CO,CO-03(NA-SA)
-87.8,13.2,CO,CO-03(NA-SA)
-87.7,13.4,CO,CO-03(NA-SA)
-87.3,13.0,CO,CO-03(NA-SA)
-87.7,13.0,CO,CO-03(NA-SA)
-87.3,12.6,CO,CO-03(NA-SA)
-87.0,12.3,CO,CO-03(NA-SA)
-86.6,11.8,CO,CO-03(NA-SA)
-86.2,11.5,CO,CO-03(NA-SA)
-85.8,11.2,CO,CO-03(NA-SA)
-85.8,10.8,CO,CO-03(NA-SA)
-85.8,10.3,CO,CO-03(NA-SA)
-85.7,9.9,CO,CO-03(NA-SA)
-85.3,9.8,CO,CO-03(NA-SA)
-85.2,9.7,CO,CO-03(NA-SA)
-84.8,10.0,CO,CO-03(NA-SA)
-84.6,9.7,CO,CO-03(NA-SA)
-84.0,9.3,CO,CO-03(NA-SA)
-83.7,9.0,CO,CO-03(NA-SA)
-83.7,8.5,CO,CO-03(NA-SA)
-83.3,8.4,CO,CO-03(NA-SA)
-83.0,8.2,CO,CO-03(NA-SA)
-82.7,8.3,CO,CO-03(NA-SA)
-82.2,8.2,CO,CO-03(NA-SA)
-81.8,8.1,CO,CO-03(NA-SA)
-81.5,7.8,CO,CO-03(NA-SA)
-81.0,7.8,CO,CO-03(NA-SA)
-80.9,7.2,CO,CO-03(NA-SA)
-80.5,7.3,CO,CO-03(NA-SA)
-80.0,7.5,CO,CO-03(NA-SA)
-80.4,7.8,CO,CO-03(NA-SA)
-80.5,8.2,CO,CO-03(NA-SA)
-80.1,8.3,CO,CO-03(NA-SA)
-79.7,8.6,CO,CO-03(NA-SA)
-79.5,9.0,CO,CO-03(NA-SA)
-79.2,9.0,CO,CO-03(NA-SA)
-78.7,8.8,CO,CO-03(NA-SA)
-78.5,8.3,CO,CO-03(NA-SA)
-78.2,8.3,CO,CO-03(NA-SA)
-78.4,8.0,CO,CO-03(NA-SA)
-78.2,7.4,CO,CO-03(NA-SA)
-77.8,7.0,CO,CO-03(NA-SA)
-77.4,6.6,CO,CO-03(NA-SA)
-77.5,6.2,CO,CO-03(NA-SA)
-77.4,5.5,CO,CO-03(NA-SA)
-77.4,5.0,CO,CO-03(NA-SA)
-77.3,4.5,CO,CO-03(NA-SA)
-77.5,4.0,CO,CO-03(NA-SA)
-77.2,3.7,CO,CO-03(NA-SA)
-77.5,3.3,CO,CO-03(NA-SA)
-77.8,2.7,CO,CO-03(NA-SA)
-78.3,2.7,CO,CO-03(NA-SA)
-78.7,2.2,CO,CO-03(NA-SA)
-78.6,1.8,CO,CO-03(NA-SA)
-79.0,1.7,CO,CO-03(NA-SA)
-78.8,1.2,CO,CO-03(NA-SA)
-79.3,1.0,CO,CO-03(NA-SA)
-80.0,0.7,CO,CO-03(NA-SA)
-80.1,0.0,CO,CO-03(NA-SA)
NaN,NaN,CO,End polygon
-88.0,44.6,CO,CO-04
-87.3,44.9,CO,CO-04
-87.5,44.5,CO,CO-04
-87.6,44.2,CO,CO-04
-87.7,43.6,CO,CO-04
-87.9,43.2,CO,CO-04
-87.8,42.8,CO,CO-04
-87.8,42.2,CO,CO-04
-87.5,41.7,CO,CO-04
-87.1,41.7,CO,CO-04
-86.7,41.8,CO,CO-04
-86.4,42.2,CO,CO-04
-86.2,42.8,CO,CO-04
-86.3,43.3,CO,CO-04
-86.5,43.7,CO,CO-04
-86.5,44.1,CO,CO-04
-86.2,44.5,CO,CO-04
-86.1,44.9,CO,CO-04
-85.3,45.2,CO,CO-04
-85.0,45.7,CO,CO-04
-84.5,45.7,CO,CO-04
-84.1,45.5,CO,CO-04
-83.6,45.3,CO,CO-04
-83.3,45.0,CO,CO-04
-83.3,44.4,CO,CO-04
-83.8,43.9,CO,CO-04
-83.8,43.6,CO,CO-04
-83.4,43.9,CO,CO-04
-82.9,44.1,CO,CO-04
-82.7,43.6,CO,CO-04
-82.4,43.1,CO,CO-04
-81.8,43.3,CO,CO-04
-81.8,43.9,CO,CO-04
-81.5,44.4,CO,CO-04
-81.3,44.8,CO,CO-04
-81.5,45.2,CO,CO-04
-80.9,44.8,CO,CO-04
-80.1,44.5,CO,CO-04
-79.7,44.8,CO,CO-04
-80.3,45.4,CO,CO-04
-80.8,45.9,CO,CO-04
-81.7,46.1,CO,CO-04
-82.3,46.2,CO,CO-04
-83.0,46.2,CO,CO-04
-83.7,46.3,CO,CO-04
-84.2,46.3,CO,CO-04
-84.0,45.9,CO,CO-04
-84.8,45.9,CO,CO-04
-85.2,46.0,CO,CO-04
-85.8,45.9,CO,CO-04
-86.8,45.8,CO,CO-04
-87.0,45.8,CO,CO-04
-87.3,45.4,CO,CO-04
-87.7,45.0,CO,CO-04
-88.0,44.6,CO,CO-04
NaN,NaN,CO,End polygon
-83.1,45.8,CO,CO-05
-82.4,45.7,CO,CO-05
-81.9,45.5,CO,CO-05
-81.8,45.9,CO,CO-05
-82.3,45.8,CO,CO-05
-83.1,45.8,CO,CO-05
NaN,NaN,CO,End polygon
-83.5,41.8,CO,CO-06
-82.8,41.5,CO,CO-06
-82.2,41.5,CO,CO-06
-81.7,41.6,CO,CO-06
-81.1,41.8,CO,CO-06
-80.5,42.0,CO,CO-06
-79.8,42.3,CO,CO-06
-79.3,42.5,CO,CO-06
-78.8,42.8,CO,CO-06
-79.5,42.8,CO,CO-06
-80.2,42.8,CO,CO-06
-80.5,42.6,CO,CO-06
-80.9,42.7,CO,CO-06
-81.5,42.6,CO,CO-06
-81.8,42.3,CO,CO-06
-82.5,42.0,CO,CO-06
-83.1,42.0,CO,CO-06
-83.5,41.8,CO,CO-06
NaN,NaN,CO,End polygon
-79.7,43.3,CO,CO-07
-79.3,43.2,CO,CO-07
-78.6,43.3,CO,CO-07
-78.0,43.3,CO,CO-07
-77.4,43.3,CO,CO-07
-76.8,43.3,CO,CO-07
-76.2,43.5,CO,CO-07
-76.2,44.0,CO,CO-07
-76.1,44.3,CO,CO-07
-76.7,44.2,CO,CO-07
-77.0,43.9,CO,CO-07
-77.7,44.0,CO,CO-07
-78.2,43.9,CO,CO-07
-78.8,43.8,CO,CO-07
-79.4,43.7,CO,CO-07
-79.7,43.3,CO,CO-07
NaN,NaN,CO,End polygon
-68.8,-52.6,CO,CO-08
-69.2,-52.7,CO,CO-08
-69.5,-52.6,CO,CO-08
-69.7,-52.8,CO,CO-08
-70.3,-52.8,CO,CO-08
-70.4,-53.3,CO,CO-08
-70.2,-53.5,CO,CO-08
-69.4,-53.3,CO,CO-08
-69.3,-53.5,CO,CO-08
-70.1,-53.8,CO,CO-08
-70.0,-54.3,CO,CO-08
-70.3,-54.2,CO,CO-08
-70.5,-53.7,CO,CO-08
-71.0,-54.2,CO,CO-08
-71.3,-54.0,CO,CO-08
-72.1,-53.8,CO,CO-08
-72.5,-53.6,CO,CO-08
-73.3,-53.2,CO,CO-08
-74.0,-53.0,CO,CO-08
-74.7,-52.8,CO,CO-08
-74.5,-53.0,CO,CO-08
-74.0,-53.2,CO,CO-08
-73.5,-53.3,CO,CO-08
-73.8,-53.6,CO,CO-08
-73.3,-53.8,CO,CO-08
-73.3,-54.1,CO,CO-08
-72.7,-54.1,CO,CO-08
-72.5,-54.4,CO,CO-08
-72.0,-54.4,CO,CO-08
-72.0,-54.7,CO,CO-08
-71.2,-55.0,CO,CO-08
-70.5,-55.2,CO,CO-08
-70.0,-55.0,CO,CO-08
-69.8,-55.3,CO,CO-08
-69.3,-55.5,CO,CO-08
-68.7,-55.4,CO,CO-08
-68.0,-55.7,CO,CO-08
-68.2,-55.3,CO,CO-08
-67.3,-55.3,CO,CO-08
-66.5,-55.0,CO,CO-08
-65.7,-55.0,CO,CO-08
-65.3,-54.9,CO,CO-08
-65.2,-54.7,CO,CO-08
-65.8,-54.7,CO,CO-08
-66.3,-54.5,CO,CO-08
-66.7,-54.3,CO,CO-08
-67.4,-54.0,CO,CO-08
-68.0,-53.7,CO,CO-08
-68.2,-53.3,CO,CO-08
-68.2,-53.0,CO,CO-08
-68.8,-52.6,CO,CO-08
NaN,NaN,CO,End polygon
-78.3,18.2,CO,CO-09
-78.0,18.2,CO,CO-09
-77.7,17.8,CO,CO-09
-77.2,17.8,CO,CO-09
-76.9,17.9,CO,CO-09
-76.6,17.8,CO,CO-09
-76.2,17.8,CO,CO-09
-76.4,18.2,CO,CO-09
-76.8,18.3,CO,CO-09
-77.3,18.4,CO,CO-09
-77.8,18.5,CO,CO-09
-78.3,18.3,CO,CO-09
-78.3,18.2,CO,CO-09
NaN,NaN,CO,End polygon
-84.8,21.8,CO,CO-10
-84.2,21.8,CO,CO-10
-84.0,22.2,CO,CO-10
-83.4,22.2,CO,CO-10
-83.1,22.4,CO,CO-10
-82.7,22.7,CO,CO-10
-82.2,22.6,CO,CO-10
-81.6,22.5,CO,CO-10
-82.1,22.3,CO,CO-10
-81.8,22.1,CO,CO-10
-81.2,22.0,CO,CO-10
-80.5,22.0,CO,CO-10
-80.2,21.7,CO,CO-10
-79.7,21.7,CO,CO-10
-79.3,21.5,CO,CO-10
-78.7,21.6,CO,CO-10
-78.6,21.4,CO,CO-10
-78.5,21.0,CO,CO-10
-78.0,20.7,CO,CO-10
-77.2,20.7,CO,CO-10
-77.1,20.3,CO,CO-10
-77.4,20.1,CO,CO-10
-77.7,19.8,CO,CO-10
-77.0,19.8,CO,CO-10
-76.5,19.9,CO,CO-10
-76.0,19.9,CO,CO-10
-75.5,19.8,CO,CO-10
-75.0,19.8,CO,CO-10
-74.7,20.0,CO,CO-10
-74.2,20.1,CO,CO-10
-74.3,20.3,CO,CO-10
-74.5,20.3,CO,CO-10
-74.8,20.6,CO,CO-10
-75.3,20.7,CO,CO-10
-75.7,20.6,CO,CO-10
-75.6,21.0,CO,CO-10
-76.0,21.1,CO,CO-10
-76.5,21.2,CO,CO-10
-77.0,21.5,CO,CO-10
-77.4,21.7,CO,CO-10
-77.8,21.9,CO,CO-10
-78.3,22.2,CO,CO-10
-78.8,22.3,CO,CO-10
-79.3,22.3,CO,CO-10
-79.7,22.7,CO,CO-10
-80.1,22.8,CO,CO-10
-80.5,23.0,CO,CO-10
-81.0,23.0,CO,CO-10
-81.5,23.2,CO,CO-10
-82.0,23.2,CO,CO-10
-82.5,23.0,CO,CO-10
-83.0,22.9,CO,CO-10
-83.5,22.8,CO,CO-10
-84.0,22.6,CO,CO-10
-84.3,22.3,CO,CO-10
-84.3,22.0,CO,CO-10
-84.8,21.8,CO,CO-10
NaN,NaN,CO,End polygon
-74.5,18.3,CO,CO-11
-73.8,18.0,CO,CO-11
-73.7,18.2,CO,CO-11
-73.2,18.2,CO,CO-11
-72.8,18.1,CO,CO-11
-72.3,18.2,CO,CO-11
-71.8,18.1,CO,CO-11
-71.4,17.6,CO,CO-11
-71.1,18.0,CO,CO-11
-71.1,18.2,CO,CO-11
-70.6,18.4,CO,CO-11
-70.6,18.2,CO,CO-11
-70.1,18.2,CO,CO-11
-69.5,18.4,CO,CO-11
-69.0,18.4,CO,CO-11
-68.7,18.1,CO,CO-11
-68.3,18.5,CO,CO-11
-68.8,18.9,CO,CO-11
-69.6,19.1,CO,CO-11
-69.2,19.3,CO,CO-11
-69.7,19.3,CO,CO-11
-69.9,19.7,CO,CO-11
-70.5,19.7,CO,CO-11
-71.0,19.8,CO,CO-11
-71.7,19.8,CO,CO-11
-71.8,19.8,CO,CO-11
-72.0,19.7,CO,CO-11
-72.6,19.9,CO,CO-11
-73.2,19.9,CO,CO-11
-73.5,19.7,CO,CO-11
-73.0,19.7,CO,CO-11
-72.8,19.3,CO,CO-11
-72.8,19.0,CO,CO-11
-72.3,18.6,CO,CO-11
-72.8,18.3,CO,CO-11
-73.2,18.3,CO,CO-11
-73.7,18.5,CO,CO-11
-74.2,18.6,CO,CO-11
-74.5,18.3,CO,CO-11
NaN,NaN,CO,End polygon
-67.2,18.0,CO,CO-12
-66.7,17.9,CO,CO-12
-66.3,18.0,CO,CO-12
-65.9,18.0,CO,CO-12
-65.7,18.2,CO,CO-12
-66.0,18.5,CO,CO-12
-66.6,18.5,CO,CO-12
-67.2,18.5,CO,CO-12
-67.2,18.0,CO,CO-12
NaN,NaN,CO,End polygon
-59.3,47.9,CO,CO-13
-59.2,47.5,CO,CO-13
-58.4,47.7,CO,CO-13
-57.6,47.6,CO,CO-13
-56.8,47.6,CO,CO-13
-56.1,47.6,CO,CO-13
-55.4,47.5,CO,CO-13
-55.4,47.2,CO,CO-13
-55.9,46.9,CO,CO-13
-55.3,46.8,CO,CO-13
-54.8,47.3,CO,CO-13
-54.4,47.4,CO,CO-13
-53.9,47.3,CO,CO-13
-54.2,46.8,CO,CO-13
-53.7,47.1,CO,CO-13
-53.7,46.7,CO,CO-13
-53.1,46.7,CO,CO-13
-52.9,47.2,CO,CO-13
-52.7,47.7,CO,CO-13
-53.2,47.6,CO,CO-13
-53.0,48.1,CO,CO-13
-53.3,48.0,CO,CO-13
