// Seismic data of intermediate depth earthquakes (100 to 300 km) from the 
// Tonga- Kermadec region, epicenters between 16S and 28S, and 175E and 170W. 
// This set includes both nodal planes as Domain 1 and 2.
//
// From: Global Centroid-Moment-Tensor (CMT) Project
// www.globalcmt.org 
//
// Dziewonski, A. M., T.-A. Chou and J. H. Woodhouse, Determination of earthquake source 
//    parameters from waveform data for studies of global and regional seismicity, 
//    J. Geophys. Res., 86, 2825-2852, 1981. doi:10.1029/JB086iB04p02825
// Ekström, G., M. Nettles, and A. M. Dziewonski, The global CMT project 2004-2010: 
//    Centroid-moment tensors for 13,017 earthquakes, Phys. Earth Planet. Inter., 
//    200-201, 1-9, 2012. doi:10.1016/j.pepi.2012.04.002 
//
ID	Station	Elevation	Latitude	Longitude	Strike	Dip	Rake	Weight	Type	Domain	Notes
59872	C200811050341A	-185.600	-17.2200000	-174.0600000	233.000000	85.000000	143.000000	5.747	CMT	2	TONGA ISLANDS
7153	B060183B	-185.700	-16.9300000	-174.3900000	211.000000	24.000000	97.000000	6.539	CMT	1	TONGA ISLANDS
7154	B060183B	-185.700	-16.9300000	-174.3900000	38.000000	66.000000	87.000000	6.539	CMT	2	TONGA ISLANDS
37141	B102801C	-186.000	-21.7200000	-176.4300000	270.000000	13.000000	-3.000000	5.667	CMT	1	FIJI ISLANDS REGION
37142	B102801C	-186.000	-21.7200000	-176.4300000	177.000000	89.000000	-103.000000	5.667	CMT	2	FIJI ISLANDS REGION
69485	C201105051615A	-186.300	-25.1200000	-177.1600000	95.000000	38.000000	-95.000000	5.663	CMT	1	SOUTH OF FIJI ISLANDS
69486	C201105051615A	-186.300	-25.1200000	-177.1600000	269.000000	52.000000	-86.000000	5.663	CMT	2	SOUTH OF FIJI ISLANDS
36511	C070401B	-186.500	-21.8100000	-176.3100000	275.000000	22.000000	19.000000	6.500	CMT	1	FIJI ISLANDS REGION
36512	C070401B	-186.500	-21.8100000	-176.3100000	22.000000	83.000000	111.000000	6.500	CMT	2	FIJI ISLANDS REGION
56323	C200711180031A	-186.600	-22.1300000	-176.1900000	332.000000	38.000000	-16.000000	5.104	CMT	1	FIJI ISLANDS REGION
56324	C200711180031A	-186.600	-22.1300000	-176.1900000	229.000000	80.000000	-127.000000	5.104	CMT	2	FIJI ISLANDS REGION
78401	C201305150802A	-187.600	-27.0600000	-177.7600000	132.000000	38.000000	166.000000	5.257	CMT	1	KERMADEC ISLANDS REGION
78402	C201305150802A	-187.600	-27.0600000	-177.7600000	31.000000	82.000000	53.000000	5.257	CMT	2	KERMADEC ISLANDS REGION
50663	C200605242344A	-187.900	-26.3200000	-177.5500000	127.000000	25.000000	-166.000000	5.311	CMT	1	SOUTH OF FIJI ISLANDS
50664	C200605242344A	-187.900	-26.3200000	-177.5500000	230.000000	84.000000	-66.000000	5.311	CMT	2	SOUTH OF FIJI ISLANDS
78557	C201305231719A	-188.100	-23.1900000	-176.8800000	161.000000	9.000000	124.000000	7.440	CMT	1	SOUTH OF FIJI ISLANDS
78558	C201305231719A	-188.100	-23.1900000	-176.8800000	15.000000	82.000000	85.000000	7.440	CMT	2	SOUTH OF FIJI ISLANDS
74379	C201206250309A	-188.200	-27.3000000	-177.5400000	42.000000	27.000000	-34.000000	5.445	CMT	1	KERMADEC ISLANDS REGION
74380	C201206250309A	-188.200	-27.3000000	-177.5400000	281.000000	75.000000	-113.000000	5.445	CMT	2	KERMADEC ISLANDS REGION
33943	B041100A	-188.300	-27.9300000	-178.0300000	12.000000	47.000000	37.000000	5.813	CMT	1	KERMADEC ISLANDS REGION
33944	B041100A	-188.300	-27.9300000	-178.0300000	130.000000	64.000000	130.000000	5.813	CMT	2	KERMADEC ISLANDS REGION
42031	C020804H	-188.400	-23.6600000	-177.0200000	111.000000	20.000000	-169.000000	5.151	CMT	1	SOUTH OF FIJI ISLANDS
42032	C020804H	-188.400	-23.6600000	-177.0200000	211.000000	86.000000	-70.000000	5.151	CMT	2	SOUTH OF FIJI ISLANDS
81103	C201401071652A	-188.600	-22.0600000	-176.2100000	345.000000	11.000000	-54.000000	5.215	CMT	1	FIJI ISLANDS REGION
81104	C201401071652A	-188.600	-22.0600000	-176.2100000	201.000000	81.000000	-97.000000	5.215	CMT	2	FIJI ISLANDS REGION
10925	B032586B	-189.000	-22.1500000	-176.7800000	64.000000	4.000000	-126.000000	5.353	CMT	1	FIJI ISLANDS REGION
10926	B032586B	-189.000	-22.1500000	-176.7800000	208.000000	87.000000	-88.000000	5.353	CMT	2	FIJI ISLANDS REGION
98157	C201710271234A	-189.000	-21.0000000	-175.4600000	269.000000	54.000000	-15.000000	5.157	CMT	1	TONGA ISLANDS
98158	C201710271234A	-189.000	-21.0000000	-175.4600000	170.000000	78.000000	-143.000000	5.157	CMT	2	TONGA ISLANDS
74387	C201206261232A	-189.800	-21.9300000	-176.3600000	266.000000	49.000000	30.000000	5.146	CMT	1	FIJI ISLANDS REGION
74388	C201206261232A	-189.800	-21.9300000	-176.3600000	16.000000	68.000000	135.000000	5.146	CMT	2	FIJI ISLANDS REGION
59391	C200809142018A	-189.900	-23.7300000	-176.8700000	317.000000	63.000000	-158.000000	5.493	CMT	1	SOUTH OF FIJI ISLANDS
59392	C200809142018A	-189.900	-23.7300000	-176.8700000	57.000000	70.000000	-29.000000	5.493	CMT	2	SOUTH OF FIJI ISLANDS
2083	B112378A	-190.500	-26.5500000	-177.9500000	16.000000	31.000000	2.000000	5.680	CMT	1	TONGA ISLANDS REGION
2084	B112378A	-190.500	-26.5500000	-177.9500000	108.000000	89.000000	121.000000	5.680	CMT	2	TONGA ISLANDS REGION
5361	C010482B	-190.500	-23.2100000	-177.1900000	181.000000	16.000000	120.000000	6.397	CMT	1	S. OF FIJI ISLANDS
5362	C010482B	-190.500	-23.2100000	-177.1900000	32.000000	77.000000	82.000000	6.397	CMT	2	S. OF FIJI ISLANDS
16079	B062189A	-190.500	-21.7300000	-176.7400000	258.000000	12.000000	44.000000	5.689	CMT	1	FIJI ISLANDS REGION
16080	B062189A	-190.500	-21.7300000	-176.7400000	32.000000	82.000000	99.000000	5.689	CMT	2	FIJI ISLANDS REGION
88691	C201508142204A	-191.200	-26.4000000	-177.6300000	122.000000	41.000000	-172.000000	5.459	CMT	1	SOUTH OF FIJI ISLANDS
88692	C201508142204A	-191.200	-26.4000000	-177.6300000	218.000000	85.000000	-49.000000	5.459	CMT	2	SOUTH OF FIJI ISLANDS
23679	B081194F	-191.600	-21.9900000	-176.2200000	285.000000	12.000000	17.000000	5.917	CMT	1	FIJI ISLANDS REGION
23680	B081194F	-191.600	-21.9900000	-176.2200000	32.000000	86.000000	102.000000	5.917	CMT	2	FIJI ISLANDS REGION
28493	B041297B	-191.900	-27.9400000	-178.1000000	30.000000	48.000000	36.000000	5.958	CMT	1	KERMADEC ISLANDS REGION
28494	B041297B	-191.900	-27.9400000	-178.1000000	146.000000	64.000000	132.000000	5.958	CMT	2	KERMADEC ISLANDS REGION
18301	B112590C	-192.000	-23.3600000	-175.3900000	191.000000	35.000000	97.000000	5.457	CMT	1	SOUTH OF FIJI ISLANDS
18302	B112590C	-192.000	-23.3600000	-175.3900000	20.000000	56.000000	85.000000	5.457	CMT	2	SOUTH OF FIJI ISLANDS
94565	C201612172221A	-192.600	-26.8000000	-177.1900000	34.000000	32.000000	-47.000000	5.597	CMT	1	SOUTH OF FIJI ISLANDS
94566	C201612172221A	-192.600	-26.8000000	-177.1900000	261.000000	67.000000	-113.000000	5.597	CMT	2	SOUTH OF FIJI ISLANDS
98447	C201711150500A	-192.900	-17.5700000	-174.3700000	229.000000	44.000000	33.000000	5.335	CMT	1	TONGA ISLANDS
98448	C201711150500A	-192.900	-17.5700000	-174.3700000	344.000000	67.000000	129.000000	5.335	CMT	2	TONGA ISLANDS
78719	C201306070909A	-194.600	-23.1500000	-176.7600000	292.000000	17.000000	-2.000000	5.038	CMT	1	SOUTH OF FIJI ISLANDS
78720	C201306070909A	-194.600	-23.1500000	-176.7600000	200.000000	89.000000	-107.000000	5.038	CMT	2	SOUTH OF FIJI ISLANDS
17623	C062390B	-194.800	-21.2900000	-176.2200000	264.000000	12.000000	26.000000	6.858	CMT	1	FIJI ISLANDS REGION
17624	C062390B	-194.800	-21.2900000	-176.2200000	19.000000	85.000000	101.000000	6.858	CMT	2	FIJI ISLANDS REGION
59765	C200810240026A	-195.400	-26.1100000	-177.3000000	311.000000	48.000000	-153.000000	5.242	CMT	1	SOUTH OF FIJI ISLANDS
59766	C200810240026A	-195.400	-26.1100000	-177.3000000	59.000000	70.000000	-45.000000	5.242	CMT	2	SOUTH OF FIJI ISLANDS
75447	C201209200540A	-195.500	-20.6900000	-175.7400000	254.000000	18.000000	39.000000	5.349	CMT	1	FIJI ISLANDS REGION
75448	C201209200540A	-195.500	-20.6900000	-175.7400000	22.000000	78.000000	104.000000	5.349	CMT	2	FIJI ISLANDS REGION
61549	C200904221518A	-196.200	-17.1700000	-174.1400000	79.000000	62.000000	-31.000000	5.145	CMT	1	TONGA ISLANDS
61550	C200904221518A	-196.200	-17.1700000	-174.1400000	334.000000	63.000000	-148.000000	5.145	CMT	2	TONGA ISLANDS
11851	C103086A	-196.300	-21.6800000	-176.4500000	215.000000	5.000000	75.000000	7.173	CMT	1	FIJI ISLANDS REGION
11852	C103086A	-196.300	-21.6800000	-176.4500000	20.000000	85.000000	91.000000	7.173	CMT	2	FIJI ISLANDS REGION
28559	B042597E	-196.500	-25.3800000	-177.8000000	48.000000	27.000000	-4.000000	5.425	CMT	1	SOUTH OF FIJI ISLANDS
28560	B042597E	-196.500	-25.3800000	-177.8000000	315.000000	88.000000	-117.000000	5.425	CMT	2	SOUTH OF FIJI ISLANDS
11487	B073086A	-196.800	-17.9300000	-175.2100000	160.000000	47.000000	11.000000	5.193	CMT	1	TONGA ISLANDS
11488	B073086A	-196.800	-17.9300000	-175.2100000	258.000000	82.000000	137.000000	5.193	CMT	2	TONGA ISLANDS
82103	C201403302009A	-197.400	-26.3500000	-177.4500000	17.000000	44.000000	-24.000000	5.027	CMT	1	SOUTH OF FIJI ISLANDS
82104	C201403302009A	-197.400	-26.3500000	-177.4500000	269.000000	74.000000	-131.000000	5.027	CMT	2	SOUTH OF FIJI ISLANDS
83729	C201407270402A	-197.700	-24.9200000	-177.2700000	144.000000	61.000000	161.000000	5.295	CMT	1	SOUTH OF FIJI ISLANDS
83730	C201407270402A	-197.700	-24.9200000	-177.2700000	44.000000	74.000000	31.000000	5.295	CMT	2	SOUTH OF FIJI ISLANDS
5653	B041082D	-198.100	-21.1100000	-176.2900000	333.000000	7.000000	-45.000000	5.570	CMT	1	FIJI ISLANDS REGION
5654	B041082D	-198.100	-21.1100000	-176.2900000	198.000000	85.000000	-95.000000	5.570	CMT	2	FIJI ISLANDS REGION
59129	B200808211703A	-199.100	-25.3500000	-177.6600000	133.000000	43.000000	-157.000000	5.141	CMT	1	SOUTH OF FIJI ISLANDS
59130	B200808211703A	-199.100	-25.3500000	-177.6600000	240.000000	75.000000	-49.000000	5.141	CMT	2	SOUTH OF FIJI ISLANDS
67965	C201101191913A	-201.000	-20.0400000	-175.4100000	264.000000	33.000000	8.000000	5.118	CMT	1	TONGA ISLANDS
67966	C201101191913A	-201.000	-20.0400000	-175.4100000	0.000000	86.000000	123.000000	5.118	CMT	2	TONGA ISLANDS
28609	B050897B	-201.000	-19.3100000	-175.1700000	10.000000	58.000000	149.000000	5.619	CMT	1	TONGA ISLANDS
28610	B050897B	-201.000	-19.3100000	-175.1700000	262.000000	64.000000	36.000000	5.619	CMT	2	TONGA ISLANDS
10605	B121785C	-201.300	-21.8600000	-176.6300000	145.000000	21.000000	157.000000	5.434	CMT	1	FIJI ISLANDS REGION
10606	B121785C	-201.300	-21.8600000	-176.6300000	34.000000	82.000000	71.000000	5.434	CMT	2	FIJI ISLANDS REGION
17625	B062490A	-201.300	-21.3800000	-176.6200000	216.000000	32.000000	72.000000	5.803	CMT	1	FIJI ISLANDS REGION
17626	B062490A	-201.300	-21.3800000	-176.6200000	15.000000	60.000000	101.000000	5.803	CMT	2	FIJI ISLANDS REGION
27891	C111496H	-202.200	-21.2900000	-176.1000000	229.000000	32.000000	60.000000	6.148	CMT	1	FIJI ISLANDS REGION
27892	C111496H	-202.200	-21.2900000	-176.1000000	15.000000	63.000000	107.000000	6.148	CMT	2	FIJI ISLANDS REGION
9399	B012585B	-202.300	-22.9700000	-177.3900000	286.000000	3.000000	25.000000	5.855	CMT	1	SOUTH OF FIJI ISLANDS
9400	B012585B	-202.300	-22.9700000	-177.3900000	41.000000	89.000000	93.000000	5.855	CMT	2	SOUTH OF FIJI ISLANDS
855	B091977C	-202.800	-27.6000000	-177.9000000	151.000000	51.000000	148.000000	5.564	CMT	1	KERMADEC ISLANDS REGION
856	B091977C	-202.800	-27.6000000	-177.9000000	39.000000	66.000000	43.000000	5.564	CMT	2	KERMADEC ISLANDS REGION
34671	B080200B	-202.800	-18.2100000	-174.4600000	124.000000	48.000000	-5.000000	5.562	CMT	1	TONGA ISLANDS
34672	B080200B	-202.800	-18.2100000	-174.4600000	31.000000	86.000000	-138.000000	5.562	CMT	2	TONGA ISLANDS
19459	B101891D	-202.900	-23.8400000	-177.2800000	245.000000	61.000000	11.000000	6.432	CMT	1	SOUTH OF FIJI ISLANDS
19460	B101891D	-202.900	-23.8400000	-177.2800000	340.000000	80.000000	151.000000	6.432	CMT	2	SOUTH OF FIJI ISLANDS
34989	B092200A	-202.900	-21.0900000	-176.2000000	237.000000	19.000000	63.000000	5.344	CMT	1	FIJI ISLANDS REGION
34990	B092200A	-202.900	-21.0900000	-176.2000000	29.000000	73.000000	99.000000	5.344	CMT	2	FIJI ISLANDS REGION
20863	B090792B	-203.100	-20.1300000	-175.7400000	134.000000	52.000000	-8.000000	5.311	CMT	1	TONGA ISLANDS
20864	B090792B	-203.100	-20.1300000	-175.7400000	39.000000	84.000000	-142.000000	5.311	CMT	2	TONGA ISLANDS
47777	C200508111555A	-204.500	-19.7300000	-175.3100000	257.000000	21.000000	32.000000	4.891	CMT	1	TONGA ISLANDS
47778	C200508111555A	-204.500	-19.7300000	-175.3100000	17.000000	79.000000	108.000000	4.891	CMT	2	TONGA ISLANDS
13649	B122587B	-204.700	-19.7100000	-175.5800000	265.000000	19.000000	20.000000	5.946	CMT	1	TONGA ISLANDS
13650	B122587B	-204.700	-19.7100000	-175.5800000	15.000000	84.000000	108.000000	5.946	CMT	2	TONGA ISLANDS
31325	B112398C	-204.900	-18.1400000	-174.5000000	198.000000	19.000000	-94.000000	5.397	CMT	1	TONGA ISLANDS
31326	B112398C	-204.900	-18.1400000	-174.5000000	14.000000	71.000000	-89.000000	5.397	CMT	2	TONGA ISLANDS
19057	B061391C	-205.000	-19.7200000	-175.6100000	247.000000	8.000000	40.000000	5.885	CMT	1	TONGA ISLANDS
19058	B061391C	-205.000	-19.7200000	-175.6100000	17.000000	85.000000	96.000000	5.885	CMT	2	TONGA ISLANDS
87651	C201505200030A	-206.000	-19.3500000	-175.1400000	279.000000	23.000000	18.000000	6.053	CMT	1	TONGA ISLANDS
87652	C201505200030A	-206.000	-19.3500000	-175.1400000	26.000000	83.000000	112.000000	6.053	CMT	2	TONGA ISLANDS
88245	C201507120704A	-206.200	-21.1900000	-176.1000000	290.000000	52.000000	8.000000	5.204	CMT	1	FIJI ISLANDS REGION
88246	C201507120704A	-206.200	-21.1900000	-176.1000000	25.000000	84.000000	142.000000	5.204	CMT	2	FIJI ISLANDS REGION
68657	C201103140316A	-206.200	-17.4200000	-174.5600000	107.000000	33.000000	133.000000	5.330	CMT	1	TONGA ISLANDS
68658	C201103140316A	-206.200	-17.4200000	-174.5600000	335.000000	66.000000	66.000000	5.330	CMT	2	TONGA ISLANDS
93541	C201609242107A	-207.400	-18.1700000	-174.7200000	256.000000	30.000000	19.000000	6.441	CMT	1	TONGA ISLANDS
93542	C201609242107A	-207.400	-18.1700000	-174.7200000	2.000000	81.000000	119.000000	6.441	CMT	2	TONGA ISLANDS
38841	B090702C	-208.400	-20.2900000	-175.6100000	284.000000	17.000000	9.000000	5.957	CMT	1	FIJI ISLANDS REGION
38842	B090702C	-208.400	-20.2900000	-175.6100000	23.000000	87.000000	106.000000	5.957	CMT	2	FIJI ISLANDS REGION
21997	B052993A	-210.800	-18.5000000	-174.8100000	38.000000	56.000000	151.000000	5.445	CMT	1	TONGA ISLANDS
21998	B052993A	-210.800	-18.5000000	-174.8100000	291.000000	66.000000	37.000000	5.445	CMT	2	TONGA ISLANDS
55585	C200709062343A	-211.100	-17.8100000	-174.5600000	185.000000	19.000000	104.000000	5.413	CMT	1	TONGA ISLANDS
55586	C200709062343A	-211.100	-17.8100000	-174.5600000	19.000000	71.000000	85.000000	5.413	CMT	2	TONGA ISLANDS
49273	C200601181345A	-211.700	-19.6000000	-175.7100000	308.000000	54.000000	-23.000000	5.009	CMT	1	TONGA ISLANDS
49274	C200601181345A	-211.700	-19.6000000	-175.7100000	204.000000	71.000000	-142.000000	5.009	CMT	2	TONGA ISLANDS
51147	C200607031340A	-212.100	-20.5600000	-175.5900000	247.000000	17.000000	51.000000	5.461	CMT	1	FIJI ISLANDS REGION
51148	C200607031340A	-212.100	-20.5600000	-175.5900000	27.000000	77.000000	101.000000	5.461	CMT	2	FIJI ISLANDS REGION
74091	C201205282147A	-212.200	-20.0300000	-175.5100000	271.000000	40.000000	-1.000000	5.932	CMT	1	TONGA ISLANDS
74092	C201205282147A	-212.200	-20.0300000	-175.5100000	180.000000	89.000000	-130.000000	5.932	CMT	2	TONGA ISLANDS
67337	C201011300049A	-212.400	-17.7800000	-174.4600000	149.000000	53.000000	13.000000	5.230	CMT	1	TONGA ISLANDS
67338	C201011300049A	-212.400	-17.7800000	-174.4600000	246.000000	80.000000	142.000000	5.230	CMT	2	TONGA ISLANDS
54375	C200705031725A	-213.700	-27.0900000	-177.7900000	27.000000	49.000000	45.000000	5.495	CMT	1	KERMADEC ISLANDS REGION
54376	C200705031725A	-213.700	-27.0900000	-177.7900000	151.000000	58.000000	129.000000	5.495	CMT	2	KERMADEC ISLANDS REGION
49647	C200603050807A	-213.900	-20.0900000	-175.2200000	231.000000	58.000000	169.000000	6.103	CMT	1	TONGA ISLANDS
49648	C200603050807A	-213.900	-20.0900000	-175.2200000	135.000000	81.000000	33.000000	6.103	CMT	2	TONGA ISLANDS
70697	C201108120315A	-214.600	-21.8600000	-176.6300000	139.000000	41.000000	147.000000	5.622	CMT	1	FIJI ISLANDS REGION
70698	C201108120315A	-214.600	-21.8600000	-176.6300000	23.000000	69.000000	54.000000	5.622	CMT	2	FIJI ISLANDS REGION
6993	B041883B	-214.600	-19.7000000	-175.7000000	253.000000	62.000000	-5.000000	5.127	CMT	1	TONGA ISLANDS
6994	B041883B	-214.600	-19.7000000	-175.7000000	161.000000	86.000000	-152.000000	5.127	CMT	2	TONGA ISLANDS
24447	B011495A	-214.700	-27.8900000	-178.0800000	143.000000	45.000000	144.000000	5.712	CMT	1	KERMADEC ISLANDS REGION
24448	B011495A	-214.700	-27.8900000	-178.0800000	26.000000	66.000000	51.000000	5.712	CMT	2	KERMADEC ISLANDS REGION
12441	C031987E	-215.300	-20.3000000	-175.9600000	275.000000	17.000000	16.000000	6.567	CMT	1	FIJI ISLANDS REGION
12442	C031987E	-215.300	-20.3000000	-175.9600000	21.000000	85.000000	107.000000	6.567	CMT	2	FIJI ISLANDS REGION
40709	C072703A	-215.600	-21.0900000	-176.1200000	294.000000	22.000000	3.000000	6.606	CMT	1	FIJI ISLANDS REGION
40710	C072703A	-215.600	-21.0900000	-176.1200000	27.000000	89.000000	112.000000	6.606	CMT	2	FIJI ISLANDS REGION
83509	C201407100716A	-215.800	-19.8800000	-175.5000000	270.000000	32.000000	35.000000	5.391	CMT	1	TONGA ISLANDS
83510	C201407100716A	-215.800	-19.8800000	-175.5000000	30.000000	73.000000	117.000000	5.391	CMT	2	TONGA ISLANDS
3001	B101479A	-216.500	-20.0800000	-175.7800000	257.000000	42.000000	17.000000	5.790	CMT	1	TONGA ISLANDS
3002	B101479A	-216.500	-20.0800000	-175.7800000	1.000000	79.000000	130.000000	5.790	CMT	2	TONGA ISLANDS
14977	B102388A	-216.900	-20.1000000	-175.7600000	278.000000	32.000000	-5.000000	5.720	CMT	1	FIJI ISLANDS REGION
14978	B102388A	-216.900	-20.1000000	-175.7600000	184.000000	88.000000	-122.000000	5.720	CMT	2	FIJI ISLANDS REGION
25903	C100695C	-216.900	-19.7900000	-175.5200000	261.000000	37.000000	11.000000	6.369	CMT	1	TONGA ISLANDS
25904	C100695C	-216.900	-19.7900000	-175.5200000	0.000000	84.000000	126.000000	6.369	CMT	2	TONGA ISLANDS
5571	B032182C	-217.300	-18.4900000	-175.2600000	232.000000	21.000000	55.000000	5.828	CMT	1	TONGA ISLANDS
5572	B032182C	-217.300	-18.4900000	-175.2600000	15.000000	73.000000	102.000000	5.828	CMT	2	TONGA ISLANDS
66457	C201009060724A	-217.600	-18.2500000	-174.7800000	262.000000	33.000000	23.000000	5.505	CMT	1	TONGA ISLANDS
66458	C201009060724A	-217.600	-18.2500000	-174.7800000	11.000000	78.000000	121.000000	5.505	CMT	2	TONGA ISLANDS
83663	C201407221411A	-217.700	-20.4200000	-175.8300000	273.000000	32.000000	5.000000	5.430	CMT	1	FIJI ISLANDS REGION
83664	C201407221411A	-217.700	-20.4200000	-175.8300000	7.000000	87.000000	122.000000	5.430	CMT	2	FIJI ISLANDS REGION
47707	C200508060956A	-217.700	-19.6000000	-175.3500000	267.000000	34.000000	23.000000	5.991	CMT	1	TONGA ISLANDS
47708	C200508060956A	-217.700	-19.6000000	-175.3500000	16.000000	78.000000	122.000000	5.991	CMT	2	TONGA ISLANDS
3097	B111179A	-218.000	-20.4400000	-176.2000000	242.000000	12.000000	50.000000	5.369	CMT	1	TONGA ISLANDS REGION
3098	B111179A	-218.000	-20.4400000	-176.2000000	21.000000	81.000000	98.000000	5.369	CMT	2	TONGA ISLANDS REGION
69259	C201104152146A	-218.600	-18.6500000	-174.9300000	276.000000	35.000000	30.000000	5.747	CMT	1	TONGA ISLANDS
69260	C201104152146A	-218.600	-18.6500000	-174.9300000	31.000000	73.000000	121.000000	5.747	CMT	2	TONGA ISLANDS
19059	B061491G	-219.200	-19.9100000	-175.8000000	286.000000	42.000000	3.000000	5.462	CMT	1	TONGA ISLANDS
19060	B061491G	-219.200	-19.9100000	-175.8000000	19.000000	88.000000	131.000000	5.462	CMT	2	TONGA ISLANDS
30895	B090198A	-219.200	-17.5500000	-174.5200000	170.000000	24.000000	-26.000000	5.623	CMT	1	TONGA ISLANDS
30896	B090198A	-219.200	-17.5500000	-174.5200000	56.000000	80.000000	-112.000000	5.623	CMT	2	TONGA ISLANDS
28419	B033097B	-219.400	-22.0600000	-176.8800000	169.000000	32.000000	180.000000	5.421	CMT	1	FIJI ISLANDS REGION
28420	B033097B	-219.400	-22.0600000	-176.8800000	79.000000	90.000000	58.000000	5.421	CMT	2	FIJI ISLANDS REGION
33977	B041800D	-220.000	-20.7300000	-176.0700000	270.000000	5.000000	30.000000	5.956	CMT	1	FIJI ISLANDS REGION
33978	B041800D	-220.000	-20.7300000	-176.0700000	30.000000	87.000000	95.000000	5.956	CMT	2	FIJI ISLANDS REGION
13717	C011588A	-221.300	-20.6800000	-175.7700000	188.000000	16.000000	-64.000000	6.413	CMT	1	FIJI ISLANDS REGION
13718	C011588A	-221.300	-20.6800000	-175.7700000	35.000000	75.000000	-97.000000	6.413	CMT	2	FIJI ISLANDS REGION
75529	C201209260645A	-221.800	-18.9300000	-174.8800000	285.000000	34.000000	18.000000	5.080	CMT	1	TONGA ISLANDS
75530	C201209260645A	-221.800	-18.9300000	-174.8800000	30.000000	80.000000	123.000000	5.080	CMT	2	TONGA ISLANDS
11341	C062886A	-222.100	-19.9600000	-175.7100000	271.000000	19.000000	6.000000	6.494	CMT	1	FIJI ISLANDS REGION
11342	C062886A	-222.100	-19.9600000	-175.7100000	7.000000	88.000000	109.000000	6.494	CMT	2	FIJI ISLANDS REGION
81549	C201402160253A	-222.700	-19.0700000	-175.2500000	58.000000	43.000000	124.000000	5.118	CMT	1	TONGA ISLANDS
81550	C201402160253A	-222.700	-19.0700000	-175.2500000	281.000000	55.000000	62.000000	5.118	CMT	2	TONGA ISLANDS
23081	B032094A	-222.800	-23.2500000	-177.3900000	166.000000	15.000000	132.000000	5.346	CMT	1	SOUTH OF FIJI ISLANDS
23082	B032094A	-222.800	-23.2500000	-177.3900000	29.000000	79.000000	80.000000	5.346	CMT	2	SOUTH OF FIJI ISLANDS
33935	B040700D	-223.700	-18.8600000	-175.7700000	32.000000	53.000000	150.000000	5.713	CMT	1	TONGA ISLANDS
33936	B040700D	-223.700	-18.8600000	-175.7700000	282.000000	67.000000	42.000000	5.713	CMT	2	TONGA ISLANDS
97433	C201708262124A	-224.200	-23.3400000	-176.8600000	78.000000	48.000000	-24.000000	5.095	CMT	1	SOUTH OF FIJI ISLANDS
97434	C201708262124A	-224.200	-23.3400000	-176.8600000	331.000000	72.000000	-135.000000	5.095	CMT	2	SOUTH OF FIJI ISLANDS
18681	B022891A	-224.600	-19.8400000	-175.7500000	56.000000	19.000000	-153.000000	5.752	CMT	1	TONGA ISLANDS
18682	B022891A	-224.600	-19.8400000	-175.7500000	172.000000	81.000000	-73.000000	5.752	CMT	2	TONGA ISLANDS
6973	B041583A	-226.000	-18.9700000	-175.6000000	269.000000	36.000000	36.000000	5.907	CMT	1	TONGA ISLANDS
6974	B041583A	-226.000	-18.9700000	-175.6000000	30.000000	70.000000	120.000000	5.907	CMT	2	TONGA ISLANDS
11403	B071086B	-226.200	-19.5800000	-175.6900000	312.000000	20.000000	-13.000000	5.389	CMT	1	TONGA ISLANDS
11404	B071086B	-226.200	-19.5800000	-175.6900000	210.000000	86.000000	-109.000000	5.389	CMT	2	TONGA ISLANDS
72183	C201112300936A	-226.700	-26.6200000	-177.9200000	141.000000	60.000000	165.000000	5.189	CMT	1	SOUTH OF FIJI ISLANDS
72184	C201112300936A	-226.700	-26.6200000	-177.9200000	43.000000	77.000000	31.000000	5.189	CMT	2	SOUTH OF FIJI ISLANDS
92449	C201607022350A	-227.600	-21.0700000	-176.0600000	270.000000	38.000000	-6.000000	5.154	CMT	1	FIJI ISLANDS REGION
92450	C201607022350A	-227.600	-21.0700000	-176.0600000	176.000000	86.000000	-128.000000	5.154	CMT	2	FIJI ISLANDS REGION
82709	C201405091032A	-228.100	-18.9900000	-175.1500000	295.000000	19.000000	0.000000	5.991	CMT	1	TONGA ISLANDS
82710	C201405091032A	-228.100	-18.9900000	-175.1500000	26.000000	90.000000	109.000000	5.991	CMT	2	TONGA ISLANDS
85787	C201412180747A	-228.500	-19.6800000	-175.4000000	287.000000	49.000000	10.000000	5.132	CMT	1	TONGA ISLANDS
85788	C201412180747A	-228.500	-19.6800000	-175.4000000	24.000000	82.000000	138.000000	5.132	CMT	2	TONGA ISLANDS
36221	B050601D	-228.500	-18.5900000	-174.8400000	261.000000	32.000000	36.000000	5.383	CMT	1	TONGA ISLANDS
36222	B050601D	-228.500	-18.5900000	-174.8400000	23.000000	72.000000	117.000000	5.383	CMT	2	TONGA ISLANDS
45661	C200502011028A	-228.700	-20.5500000	-175.4700000	297.000000	17.000000	-177.000000	5.543	CMT	1	TONGA ISLANDS
45662	C200502011028A	-228.700	-20.5500000	-175.4700000	30.000000	89.000000	-73.000000	5.543	CMT	2	TONGA ISLANDS
57989	C200805030052A	-229.000	-19.9200000	-175.4800000	266.000000	39.000000	12.000000	5.458	CMT	1	TONGA ISLANDS
57990	C200805030052A	-229.000	-19.9200000	-175.4800000	6.000000	82.000000	129.000000	5.458	CMT	2	TONGA ISLANDS
