//
// Example data file for Orient 3 (Vollmer, 2015)
// Latitude and longitude formated as spherical projection data
//
// Modern continental outlines from data file Modern.cno of EdGCM Global Climate
// Modeling software (2005) http://edgcm.columbia.edu/:
//
// Chandler, M.A., S.J. Richards, and M.J. Shopsin, 2005: EdGCM: Enhancing climate 
// science education through climate modeling research projects. In Proceedings of the 
// 85th Annual Meeting of the American Meteorological Society, 14th Symposium on 
// Education, Jan 8-14, 2005, San Diego, CA, pp. P1.5. http://edgcm.columbia.edu
//
// Note: This file contains NaN (Not a Number) values for latitude and longitude to 
// indicate the end of a polygon. The original file used a single "999" value instead.
// A type "CO" is assigned, and a comment column contains the polygon name.
//
// -------------------------------------------------------------------------------------
Lat Sphere	Long Sphere	Type	Comment
-18.75	289.67	CO	CO-03(NA-SA)
-19.33	289.75	CO	CO-03(NA-SA)
-20.00	289.92	CO	CO-03(NA-SA)
-20.50	289.83	CO	CO-03(NA-SA)
-21.00	289.83	CO	CO-03(NA-SA)
-21.50	289.92	CO	CO-03(NA-SA)
-22.00	289.83	CO	CO-03(NA-SA)
-22.50	289.75	CO	CO-03(NA-SA)
-23.00	289.50	CO	CO-03(NA-SA)
-23.50	289.50	CO	CO-03(NA-SA)
-24.00	289.50	CO	CO-03(NA-SA)
-24.50	289.42	CO	CO-03(NA-SA)
-25.00	289.50	CO	CO-03(NA-SA)
-25.42	289.50	CO	CO-03(NA-SA)
-25.75	289.25	CO	CO-03(NA-SA)
-26.33	289.42	CO	CO-03(NA-SA)
-27.00	289.08	CO	CO-03(NA-SA)
-27.50	289.08	CO	CO-03(NA-SA)
-28.00	288.83	CO	CO-03(NA-SA)
-28.50	288.75	CO	CO-03(NA-SA)
-29.00	288.50	CO	CO-03(NA-SA)
-29.33	288.67	CO	CO-03(NA-SA)
-30.00	288.75	CO	CO-03(NA-SA)
-30.25	288.42	CO	CO-03(NA-SA)
-30.75	288.33	CO	CO-03(NA-SA)
-31.33	288.42	CO	CO-03(NA-SA)
-31.83	288.50	CO	CO-03(NA-SA)
-32.17	288.50	CO	CO-03(NA-SA)
-32.50	288.67	CO	CO-03(NA-SA)
-33.17	288.33	CO	CO-03(NA-SA)
-33.67	288.42	CO	CO-03(NA-SA)
-34.00	288.17	CO	CO-03(NA-SA)
-34.50	288.08	CO	CO-03(NA-SA)
-35.00	287.83	CO	CO-03(NA-SA)
-35.50	287.50	CO	CO-03(NA-SA)
-36.00	287.33	CO	CO-03(NA-SA)
-36.50	287.17	CO	CO-03(NA-SA)
-36.67	286.92	CO	CO-03(NA-SA)
-37.17	286.92	CO	CO-03(NA-SA)
-37.17	286.50	CO	CO-03(NA-SA)
-37.75	286.33	CO	CO-03(NA-SA)
-38.17	286.58	CO	CO-03(NA-SA)
-38.58	286.58	CO	CO-03(NA-SA)
-39.00	286.67	CO	CO-03(NA-SA)
-39.50	286.75	CO	CO-03(NA-SA)
-40.00	286.33	CO	CO-03(NA-SA)
-40.58	286.33	CO	CO-03(NA-SA)
-41.00	286.17	CO	CO-03(NA-SA)
-41.42	286.25	CO	CO-03(NA-SA)
-41.75	286.42	CO	CO-03(NA-SA)
-41.83	286.83	CO	CO-03(NA-SA)
-41.50	287.00	CO	CO-03(NA-SA)
-41.67	287.50	CO	CO-03(NA-SA)
-42.00	287.25	CO	CO-03(NA-SA)
-42.17	287.50	CO	CO-03(NA-SA)
-42.33	287.25	CO	CO-03(NA-SA)
-43.00	287.25	CO	CO-03(NA-SA)
-43.42	287.00	CO	CO-03(NA-SA)
-43.75	287.17	CO	CO-03(NA-SA)
-44.17	286.83	CO	CO-03(NA-SA)
-44.42	287.00	CO	CO-03(NA-SA)
-44.67	286.58	CO	CO-03(NA-SA)
-45.00	286.67	CO	CO-03(NA-SA)
-45.50	286.42	CO	CO-03(NA-SA)
-45.17	286.33	CO	CO-03(NA-SA)
-45.00	286.17	CO	CO-03(NA-SA)
-44.67	286.42	CO	CO-03(NA-SA)
-44.42	286.33	CO	CO-03(NA-SA)
-44.17	286.50	CO	CO-03(NA-SA)
-43.83	286.17	CO	CO-03(NA-SA)
-44.17	285.75	CO	CO-03(NA-SA)
-44.58	285.50	CO	CO-03(NA-SA)
-45.00	285.67	CO	CO-03(NA-SA)
-45.25	285.50	CO	CO-03(NA-SA)
-45.58	285.33	CO	CO-03(NA-SA)
-45.83	285.50	CO	CO-03(NA-SA)
-45.92	285.00	CO	CO-03(NA-SA)
-46.17	285.25	CO	CO-03(NA-SA)
-46.58	284.50	CO	CO-03(NA-SA)
-46.92	284.50	CO	CO-03(NA-SA)
-46.67	285.00	CO	CO-03(NA-SA)
-46.83	285.50	CO	CO-03(NA-SA)
-46.83	286.00	CO	CO-03(NA-SA)
-47.42	285.58	CO	CO-03(NA-SA)
-47.83	285.50	CO	CO-03(NA-SA)
-48.33	285.50	CO	CO-03(NA-SA)
-47.75	285.08	CO	CO-03(NA-SA)
-47.83	284.67	CO	CO-03(NA-SA)
-48.17	284.58	CO	CO-03(NA-SA)
-48.58	284.58	CO	CO-03(NA-SA)
-49.17	284.42	CO	CO-03(NA-SA)
-49.42	284.58	CO	CO-03(NA-SA)
-49.83	284.50	CO	CO-03(NA-SA)
-49.92	285.00	CO	CO-03(NA-SA)
-50.17	284.67	CO	CO-03(NA-SA)
-50.75	284.67	CO	CO-03(NA-SA)
-50.00	285.50	CO	CO-03(NA-SA)
-50.42	285.33	CO	CO-03(NA-SA)
-50.75	285.50	CO	CO-03(NA-SA)
-50.67	285.17	CO	CO-03(NA-SA)
-51.17	285.00	CO	CO-03(NA-SA)
-51.58	284.67	CO	CO-03(NA-SA)
-51.33	285.50	CO	CO-03(NA-SA)
-51.00	285.67	CO	CO-03(NA-SA)
-51.50	285.83	CO	CO-03(NA-SA)
-51.83	285.67	CO	CO-03(NA-SA)
-51.75	285.00	CO	CO-03(NA-SA)
-52.25	285.00	CO	CO-03(NA-SA)
-52.42	285.50	CO	CO-03(NA-SA)
-52.17	285.83	CO	CO-03(NA-SA)
-52.58	286.00	CO	CO-03(NA-SA)
-52.67	286.50	CO	CO-03(NA-SA)
-52.92	286.50	CO	CO-03(NA-SA)
-53.17	286.83	CO	CO-03(NA-SA)
-53.42	287.50	CO	CO-03(NA-SA)
-53.17	288.00	CO	CO-03(NA-SA)
-52.75	288.50	CO	CO-03(NA-SA)
-52.83	288.92	CO	CO-03(NA-SA)
-53.17	288.67	CO	CO-03(NA-SA)
-53.42	287.75	CO	CO-03(NA-SA)
-53.67	288.00	CO	CO-03(NA-SA)
-53.83	288.75	CO	CO-03(NA-SA)
-53.75	289.08	CO	CO-03(NA-SA)
-53.25	289.08	CO	CO-03(NA-SA)
-52.75	289.25	CO	CO-03(NA-SA)
-52.50	290.00	CO	CO-03(NA-SA)
-52.50	290.42	CO	CO-03(NA-SA)
-52.25	290.50	CO	CO-03(NA-SA)
-52.25	291.00	CO	CO-03(NA-SA)
-52.33	291.67	CO	CO-03(NA-SA)
-51.83	291.17	CO	CO-03(NA-SA)
-51.42	291.00	CO	CO-03(NA-SA)
-51.00	290.83	CO	CO-03(NA-SA)
-50.50	291.00	CO	CO-03(NA-SA)
-50.17	291.50	CO	CO-03(NA-SA)
-50.00	292.17	CO	CO-03(NA-SA)
-49.50	292.33	CO	CO-03(NA-SA)
-49.00	292.50	CO	CO-03(NA-SA)
-48.67	293.00	CO	CO-03(NA-SA)
-48.33	293.67	CO	CO-03(NA-SA)
-48.00	294.17	CO	CO-03(NA-SA)
-47.50	294.33	CO	CO-03(NA-SA)
-47.17	294.25	CO	CO-03(NA-SA)
-47.17	293.50	CO	CO-03(NA-SA)
-46.83	293.00	CO	CO-03(NA-SA)
-46.50	292.58	CO	CO-03(NA-SA)
-46.00	292.50	CO	CO-03(NA-SA)
-45.50	292.83	CO	CO-03(NA-SA)
-45.25	293.17	CO	CO-03(NA-SA)
-45.00	293.83	CO	CO-03(NA-SA)
-45.00	294.42	CO	CO-03(NA-SA)
-44.67	294.42	CO	CO-03(NA-SA)
-44.50	294.83	CO	CO-03(NA-SA)
-44.00	294.83	CO	CO-03(NA-SA)
-43.67	294.75	CO	CO-03(NA-SA)
-43.33	295.00	CO	CO-03(NA-SA)
-43.00	295.67	CO	CO-03(NA-SA)
-42.83	295.00	CO	CO-03(NA-SA)
-42.50	295.50	CO	CO-03(NA-SA)
-42.83	295.83	CO	CO-03(NA-SA)
-42.83	296.33	CO	CO-03(NA-SA)
-42.58	296.42	CO	CO-03(NA-SA)
-42.08	296.25	CO	CO-03(NA-SA)
-42.33	295.50	CO	CO-03(NA-SA)
-42.08	295.00	CO	CO-03(NA-SA)
-41.50	295.00	CO	CO-03(NA-SA)
-41.00	294.83	CO	CO-03(NA-SA)
-40.75	295.17	CO	CO-03(NA-SA)
-41.00	295.67	CO	CO-03(NA-SA)
-41.17	296.17	CO	CO-03(NA-SA)
-41.17	297.00	CO	CO-03(NA-SA)
-40.92	297.67	CO	CO-03(NA-SA)
-40.58	297.75	CO	CO-03(NA-SA)
-40.33	297.58	CO	CO-03(NA-SA)
-39.83	297.83	CO	CO-03(NA-SA)
-39.50	298.00	CO	CO-03(NA-SA)
-39.17	297.67	CO	CO-03(NA-SA)
-38.75	297.75	CO	CO-03(NA-SA)
-39.00	298.00	CO	CO-03(NA-SA)
-39.00	298.75	CO	CO-03(NA-SA)
-38.92	299.50	CO	CO-03(NA-SA)
-38.83	300.00	CO	CO-03(NA-SA)
-38.75	300.67	CO	CO-03(NA-SA)
-38.58	301.33	CO	CO-03(NA-SA)
-38.42	301.83	CO	CO-03(NA-SA)
-38.17	302.42	CO	CO-03(NA-SA)
-37.75	302.58	CO	CO-03(NA-SA)
-37.33	303.00	CO	CO-03(NA-SA)
-36.83	303.33	CO	CO-03(NA-SA)
-36.33	303.25	CO	CO-03(NA-SA)
-36.25	302.83	CO	CO-03(NA-SA)
-35.83	302.58	CO	CO-03(NA-SA)
-35.33	302.83	CO	CO-03(NA-SA)
-35.00	302.50	CO	CO-03(NA-SA)
-34.67	301.67	CO	CO-03(NA-SA)
-34.33	301.50	CO	CO-03(NA-SA)
-34.00	301.67	CO	CO-03(NA-SA)
-34.42	302.17	CO	CO-03(NA-SA)
-34.42	302.83	CO	CO-03(NA-SA)
-34.67	303.17	CO	CO-03(NA-SA)
-34.83	303.75	CO	CO-03(NA-SA)
-34.75	304.33	CO	CO-03(NA-SA)
-34.83	305.00	CO	CO-03(NA-SA)
-34.75	305.50	CO	CO-03(NA-SA)
-34.50	306.00	CO	CO-03(NA-SA)
-34.17	306.42	CO	CO-03(NA-SA)
-33.83	306.50	CO	CO-03(NA-SA)
-33.50	307.00	CO	CO-03(NA-SA)
-33.00	307.42	CO	CO-03(NA-SA)
-32.50	307.58	CO	CO-03(NA-SA)
-32.17	308.00	CO	CO-03(NA-SA)
-31.83	308.50	CO	CO-03(NA-SA)
-31.50	309.00	CO	CO-03(NA-SA)
-31.00	309.33	CO	CO-03(NA-SA)
-30.50	309.67	CO	CO-03(NA-SA)
-30.00	309.83	CO	CO-03(NA-SA)
-29.50	310.17	CO	CO-03(NA-SA)
-29.00	310.58	CO	CO-03(NA-SA)
-28.67	311.00	CO	CO-03(NA-SA)
-28.50	311.25	CO	CO-03(NA-SA)
-28.00	311.42	CO	CO-03(NA-SA)
-27.50	311.50	CO	CO-03(NA-SA)
-27.00	311.42	CO	CO-03(NA-SA)
-26.33	311.42	CO	CO-03(NA-SA)
-25.83	311.42	CO	CO-03(NA-SA)
-25.42	311.83	CO	CO-03(NA-SA)
-25.00	312.25	CO	CO-03(NA-SA)
-24.58	312.75	CO	CO-03(NA-SA)
-24.17	313.17	CO	CO-03(NA-SA)
-24.00	313.67	CO	CO-03(NA-SA)
-23.67	314.25	CO	CO-03(NA-SA)
-23.83	314.58	CO	CO-03(NA-SA)
-23.33	315.00	CO	CO-03(NA-SA)
-23.33	315.50	CO	CO-03(NA-SA)
-23.00	315.33	CO	CO-03(NA-SA)
-22.92	316.00	CO	CO-03(NA-SA)
-23.00	316.50	CO	CO-03(NA-SA)
-23.00	317.00	CO	CO-03(NA-SA)
-22.92	317.50	CO	CO-03(NA-SA)
-22.92	318.00	CO	CO-03(NA-SA)
-22.50	318.00	CO	CO-03(NA-SA)
-22.25	318.50	CO	CO-03(NA-SA)
-22.00	319.00	CO	CO-03(NA-SA)
-21.50	319.00	CO	CO-03(NA-SA)
-21.00	319.17	CO	CO-03(NA-SA)
-20.50	319.67	CO	CO-03(NA-SA)
-20.00	319.83	CO	CO-03(NA-SA)
-19.50	320.33	CO	CO-03(NA-SA)
-19.00	320.42	CO	CO-03(NA-SA)
-18.50	320.42	CO	CO-03(NA-SA)
-18.00	320.50	CO	CO-03(NA-SA)
-17.67	320.83	CO	CO-03(NA-SA)
-17.17	320.83	CO	CO-03(NA-SA)
-16.58	320.92	CO	CO-03(NA-SA)
-16.00	321.08	CO	CO-03(NA-SA)
-15.50	321.00	CO	CO-03(NA-SA)
-15.00	321.00	CO	CO-03(NA-SA)
-14.50	320.92	CO	CO-03(NA-SA)
-14.00	321.00	CO	CO-03(NA-SA)
-13.33	321.08	CO	CO-03(NA-SA)
-13.00	321.58	CO	CO-03(NA-SA)
-12.58	322.00	CO	CO-03(NA-SA)
-12.00	322.42	CO	CO-03(NA-SA)
-11.50	322.67	CO	CO-03(NA-SA)
-11.00	323.00	CO	CO-03(NA-SA)
-10.75	323.25	CO	CO-03(NA-SA)
-10.42	323.75	CO	CO-03(NA-SA)
-10.00	324.00	CO	CO-03(NA-SA)
-9.58	324.42	CO	CO-03(NA-SA)
-9.17	324.67	CO	CO-03(NA-SA)
-8.67	324.92	CO	CO-03(NA-SA)
-8.17	325.17	CO	CO-03(NA-SA)
-7.50	325.25	CO	CO-03(NA-SA)
-7.00	325.17	CO	CO-03(NA-SA)
-6.42	325.00	CO	CO-03(NA-SA)
-5.83	324.83	CO	CO-03(NA-SA)
-5.25	324.58	CO	CO-03(NA-SA)
-5.08	324.00	CO	CO-03(NA-SA)
-5.17	323.50	CO	CO-03(NA-SA)
-5.08	323.00	CO	CO-03(NA-SA)
-4.75	322.67	CO	CO-03(NA-SA)
-4.50	322.17	CO	CO-03(NA-SA)
-4.17	321.83	CO	CO-03(NA-SA)
-3.83	321.50	CO	CO-03(NA-SA)
-3.50	321.00	CO	CO-03(NA-SA)
-3.17	320.50	CO	CO-03(NA-SA)
-2.83	320.00	CO	CO-03(NA-SA)
-2.83	319.50	CO	CO-03(NA-SA)
-3.00	319.00	CO	CO-03(NA-SA)
-3.00	318.50	CO	CO-03(NA-SA)
-2.75	318.00	CO	CO-03(NA-SA)
-2.75	317.50	CO	CO-03(NA-SA)
-2.50	317.00	CO	CO-03(NA-SA)
-2.42	316.50	CO	CO-03(NA-SA)
-2.67	316.00	CO	CO-03(NA-SA)
-2.83	315.42	CO	CO-03(NA-SA)
-2.33	315.58	CO	CO-03(NA-SA)
-1.92	315.33	CO	CO-03(NA-SA)
-1.50	315.17	CO	CO-03(NA-SA)
-1.67	314.67	CO	CO-03(NA-SA)
-1.33	314.50	CO	CO-03(NA-SA)
-1.17	313.83	CO	CO-03(NA-SA)
-1.00	313.33	CO	CO-03(NA-SA)
-0.67	312.75	CO	CO-03(NA-SA)
-0.67	312.17	CO	CO-03(NA-SA)
-0.83	311.83	CO	CO-03(NA-SA)
-1.58	311.50	CO	CO-03(NA-SA)
-1.42	311.25	CO	CO-03(NA-SA)
-1.00	311.42	CO	CO-03(NA-SA)
-0.33	311.58	CO	CO-03(NA-SA)
-0.17	311.00	CO	CO-03(NA-SA)
-0.25	310.50	CO	CO-03(NA-SA)
-0.17	310.00	CO	CO-03(NA-SA)
-0.42	309.58	CO	CO-03(NA-SA)
-1.00	309.58	CO	CO-03(NA-SA)
-1.67	309.42	CO	CO-03(NA-SA)
-1.00	309.17	CO	CO-03(NA-SA)
-1.25	308.58	CO	CO-03(NA-SA)
-0.67	308.67	CO	CO-03(NA-SA)
-0.17	308.83	CO	CO-03(NA-SA)
0.17	309.25	CO	CO-03(NA-SA)
0.50	309.58	CO	CO-03(NA-SA)
1.00	310.00	CO	CO-03(NA-SA)
1.75	310.08	CO	CO-03(NA-SA)
1.83	309.50	CO	CO-03(NA-SA)
2.50	309.33	CO	CO-03(NA-SA)
3.17	309.00	CO	CO-03(NA-SA)
3.75	309.00	CO	CO-03(NA-SA)
4.25	308.50	CO	CO-03(NA-SA)
4.50	308.17	CO	CO-03(NA-SA)
4.83	307.67	CO	CO-03(NA-SA)
5.17	307.25	CO	CO-03(NA-SA)
5.42	306.75	CO	CO-03(NA-SA)
5.58	306.33	CO	CO-03(NA-SA)
5.67	306.00	CO	CO-03(NA-SA)
5.83	305.50	CO	CO-03(NA-SA)
5.92	305.00	CO	CO-03(NA-SA)
5.92	304.50	CO	CO-03(NA-SA)
5.83	304.00	CO	CO-03(NA-SA)
5.83	303.50	CO	CO-03(NA-SA)
5.92	302.92	CO	CO-03(NA-SA)
6.25	302.67	CO	CO-03(NA-SA)
6.50	302.33	CO	CO-03(NA-SA)
6.83	301.83	CO	CO-03(NA-SA)
6.75	301.42	CO	CO-03(NA-SA)
7.17	301.50	CO	CO-03(NA-SA)
7.58	301.33	CO	CO-03(NA-SA)
7.92	300.83	CO	CO-03(NA-SA)
8.25	300.33	CO	CO-03(NA-SA)
8.58	299.75	CO	CO-03(NA-SA)
8.42	299.00	CO	CO-03(NA-SA)
9.00	299.17	CO	CO-03(NA-SA)
9.50	299.00	CO	CO-03(NA-SA)
9.67	298.42	CO	CO-03(NA-SA)
9.83	298.00	CO	CO-03(NA-SA)
9.75	297.67	CO	CO-03(NA-SA)
10.17	297.33	CO	CO-03(NA-SA)
10.50	297.00	CO	CO-03(NA-SA)
10.67	297.83	CO	CO-03(NA-SA)
10.67	297.25	CO	CO-03(NA-SA)
10.67	296.58	CO	CO-03(NA-SA)
10.67	296.00	CO	CO-03(NA-SA)
10.25	295.50	CO	CO-03(NA-SA)
10.08	295.00	CO	CO-03(NA-SA)
10.17	294.42	CO	CO-03(NA-SA)
10.33	294.00	CO	CO-03(NA-SA)
10.58	293.83	CO	CO-03(NA-SA)
10.58	293.42	CO	CO-03(NA-SA)
10.50	293.00	CO	CO-03(NA-SA)
10.50	292.42	CO	CO-03(NA-SA)
10.42	291.83	CO	CO-03(NA-SA)
10.75	291.67	CO	CO-03(NA-SA)
11.17	291.58	CO	CO-03(NA-SA)
11.42	291.17	CO	CO-03(NA-SA)
11.50	290.67	CO	CO-03(NA-SA)
11.50	290.25	CO	CO-03(NA-SA)
12.17	290.08	CO	CO-03(NA-SA)
11.92	289.67	CO	CO-03(NA-SA)
11.50	289.83	CO	CO-03(NA-SA)
11.25	289.42	CO	CO-03(NA-SA)
11.08	289.00	CO	CO-03(NA-SA)
10.92	288.58	CO	CO-03(NA-SA)
10.33	288.58	CO	CO-03(NA-SA)
9.75	288.92	CO	CO-03(NA-SA)
9.17	288.92	CO	CO-03(NA-SA)
9.00	288.33	CO	CO-03(NA-SA)
9.42	288.25	CO	CO-03(NA-SA)
9.75	288.00	CO	CO-03(NA-SA)
10.25	288.25	CO	CO-03(NA-SA)
10.58	288.50	CO	CO-03(NA-SA)
11.00	288.33	CO	CO-03(NA-SA)
11.50	288.08	CO	CO-03(NA-SA)
11.67	288.58	CO	CO-03(NA-SA)
11.90	288.72	CO	CO-03(NA-SA)
12.08	288.83	CO	CO-03(NA-SA)
12.33	288.67	CO	CO-03(NA-SA)
12.42	288.33	CO	CO-03(NA-SA)
12.17	288.00	CO	CO-03(NA-SA)
11.83	287.75	CO	CO-03(NA-SA)
11.67	287.33	CO	CO-03(NA-SA)
11.42	287.00	CO	CO-03(NA-SA)
11.17	286.50	CO	CO-03(NA-SA)
11.25	285.83	CO	CO-03(NA-SA)
10.92	285.58	CO	CO-03(NA-SA)
11.00	285.17	CO	CO-03(NA-SA)
10.83	284.75	CO	CO-03(NA-SA)
10.50	284.50	CO	CO-03(NA-SA)
10.00	284.42	CO	CO-03(NA-SA)
9.50	284.42	CO	CO-03(NA-SA)
9.42	284.00	CO	CO-03(NA-SA)
9.00	283.75	CO	CO-03(NA-SA)
8.58	283.25	CO	CO-03(NA-SA)
7.83	283.25	CO	CO-03(NA-SA)
8.33	282.83	CO	CO-03(NA-SA)
8.67	282.50	CO	CO-03(NA-SA)
8.77	282.40	CO	CO-03(NA-SA)
9.00	282.17	CO	CO-03(NA-SA)
9.33	281.75	CO	CO-03(NA-SA)
9.42	281.33	CO	CO-03(NA-SA)
9.58	280.92	CO	CO-03(NA-SA)
9.58	280.42	CO	CO-03(NA-SA)
9.25	280.17	CO	CO-03(NA-SA)
9.08	279.67	CO	CO-03(NA-SA)
8.92	279.17	CO	CO-03(NA-SA)
8.75	278.58	CO	CO-03(NA-SA)
9.00	278.25	CO	CO-03(NA-SA)
9.00	277.83	CO	CO-03(NA-SA)
9.42	277.67	CO	CO-03(NA-SA)
9.48	277.57	CO	CO-03(NA-SA)
9.67	277.25	CO	CO-03(NA-SA)
10.00	276.83	CO	CO-03(NA-SA)
10.42	276.58	CO	CO-03(NA-SA)
10.79	276.35	CO	CO-03(NA-SA)
10.83	276.33	CO	CO-03(NA-SA)
11.25	276.17	CO	CO-03(NA-SA)
11.67	276.33	CO	CO-03(NA-SA)
12.17	276.33	CO	CO-03(NA-SA)
12.75	276.50	CO	CO-03(NA-SA)
13.25	276.50	CO	CO-03(NA-SA)
13.83	276.50	CO	CO-03(NA-SA)
14.25	276.75	CO	CO-03(NA-SA)
15.00	276.75	CO	CO-03(NA-SA)
15.17	276.58	CO	CO-03(NA-SA)
15.33	276.17	CO	CO-03(NA-SA)
15.75	275.75	CO	CO-03(NA-SA)
15.83	275.33	CO	CO-03(NA-SA)
15.92	275.00	CO	CO-03(NA-SA)
15.83	274.50	CO	CO-03(NA-SA)
15.92	274.00	CO	CO-03(NA-SA)
15.75	273.50	CO	CO-03(NA-SA)
15.67	273.00	CO	CO-03(NA-SA)
15.83	272.42	CO	CO-03(NA-SA)
15.58	271.83	CO	CO-03(NA-SA)
15.76	271.54	CO	CO-03(NA-SA)
15.83	271.42	CO	CO-03(NA-SA)
15.85	271.37	CO	CO-03(NA-SA)
16.00	271.00	CO	CO-03(NA-SA)
16.33	271.50	CO	CO-03(NA-SA)
17.00	271.75	CO	CO-03(NA-SA)
17.50	271.75	CO	CO-03(NA-SA)
18.28	271.83	CO	CO-03(NA-SA)
18.33	271.83	CO	CO-03(NA-SA)
17.92	272.08	CO	CO-03(NA-SA)
18.42	272.33	CO	CO-03(NA-SA)
19.00	272.42	CO	CO-03(NA-SA)
19.50	272.50	CO	CO-03(NA-SA)
20.00	272.58	CO	CO-03(NA-SA)
20.50	272.75	CO	CO-03(NA-SA)
20.92	273.17	CO	CO-03(NA-SA)
21.33	273.17	CO	CO-03(NA-SA)
21.50	272.92	CO	CO-03(NA-SA)
21.50	272.42	CO	CO-03(NA-SA)
21.58	272.00	CO	CO-03(NA-SA)
21.50	271.50	CO	CO-03(NA-SA)
21.33	271.00	CO	CO-03(NA-SA)
21.25	270.50	CO	CO-03(NA-SA)
21.17	270.00	CO	CO-03(NA-SA)
21.00	269.67	CO	CO-03(NA-SA)
20.42	269.58	CO	CO-03(NA-SA)
20.00	269.50	CO	CO-03(NA-SA)
19.67	269.33	CO	CO-03(NA-SA)
19.25	269.33	CO	CO-03(NA-SA)
19.08	269.00	CO	CO-03(NA-SA)
18.83	268.67	CO	CO-03(NA-SA)
18.58	268.75	CO	CO-03(NA-SA)
18.42	268.17	CO	CO-03(NA-SA)
18.58	268.17	CO	CO-03(NA-SA)
18.67	267.58	CO	CO-03(NA-SA)
18.42	267.00	CO	CO-03(NA-SA)
18.33	266.42	CO	CO-03(NA-SA)
18.17	265.83	CO	CO-03(NA-SA)
18.17	265.50	CO	CO-03(NA-SA)
18.50	265.17	CO	CO-03(NA-SA)
18.67	264.67	CO	CO-03(NA-SA)
18.83	264.17	CO	CO-03(NA-SA)
19.25	263.83	CO	CO-03(NA-SA)
19.67	263.58	CO	CO-03(NA-SA)
20.17	263.33	CO	CO-03(NA-SA)
20.50	263.00	CO	CO-03(NA-SA)
20.83	262.75	CO	CO-03(NA-SA)
21.25	262.58	CO	CO-03(NA-SA)
21.58	262.75	CO	CO-03(NA-SA)
21.92	262.25	CO	CO-03(NA-SA)
22.42	262.08	CO	CO-03(NA-SA)
22.83	262.25	CO	CO-03(NA-SA)
23.33	262.25	CO	CO-03(NA-SA)
23.83	262.25	CO	CO-03(NA-SA)
24.33	262.25	CO	CO-03(NA-SA)
24.83	262.42	CO	CO-03(NA-SA)
25.33	262.58	CO	CO-03(NA-SA)
25.75	262.83	CO	CO-03(NA-SA)
26.17	262.75	CO	CO-03(NA-SA)
26.67	262.75	CO	CO-03(NA-SA)
27.17	262.58	CO	CO-03(NA-SA)
27.67	262.67	CO	CO-03(NA-SA)
28.00	263.00	CO	CO-03(NA-SA)
28.33	263.50	CO	CO-03(NA-SA)
28.67	264.00	CO	CO-03(NA-SA)
28.75	264.50	CO	CO-03(NA-SA)
29.00	264.83	CO	CO-03(NA-SA)
29.25	265.17	CO	CO-03(NA-SA)
29.67	264.92	CO	CO-03(NA-SA)
29.83	265.25	CO	CO-03(NA-SA)
29.42	265.25	CO	CO-03(NA-SA)
29.67	265.75	CO	CO-03(NA-SA)
29.75	266.17	CO	CO-03(NA-SA)
29.83	266.75	CO	CO-03(NA-SA)
29.67	267.25	CO	CO-03(NA-SA)
29.58	267.75	CO	CO-03(NA-SA)
29.83	268.17	CO	CO-03(NA-SA)
29.50	268.67	CO	CO-03(NA-SA)
29.17	268.75	CO	CO-03(NA-SA)
29.08	269.25	CO	CO-03(NA-SA)
29.17	269.83	CO	CO-03(NA-SA)
29.33	270.17	CO	CO-03(NA-SA)
29.25	270.50	CO	CO-03(NA-SA)
29.00	270.75	CO	CO-03(NA-SA)
29.17	270.92	CO	CO-03(NA-SA)
29.50	270.42	CO	CO-03(NA-SA)
29.67	270.42	CO	CO-03(NA-SA)
29.83	270.67	CO	CO-03(NA-SA)
30.08	270.75	CO	CO-03(NA-SA)
30.08	270.33	CO	CO-03(NA-SA)
30.00	269.92	CO	CO-03(NA-SA)
30.08	269.58	CO	CO-03(NA-SA)
30.50	269.83	CO	CO-03(NA-SA)
30.25	270.33	CO	CO-03(NA-SA)
30.50	270.83	CO	CO-03(NA-SA)
30.50	271.25	CO	CO-03(NA-SA)
30.42	271.75	CO	CO-03(NA-SA)
30.67	272.00	CO	CO-03(NA-SA)
30.33	272.17	CO	CO-03(NA-SA)
30.33	272.67	CO	CO-03(NA-SA)
30.42	273.17	CO	CO-03(NA-SA)
30.50	273.67	CO	CO-03(NA-SA)
30.25	274.00	CO	CO-03(NA-SA)
30.08	274.50	CO	CO-03(NA-SA)
29.67	274.67	CO	CO-03(NA-SA)
29.75	275.17	CO	CO-03(NA-SA)
30.00	275.58	CO	CO-03(NA-SA)
30.08	276.08	CO	CO-03(NA-SA)
29.75	276.50	CO	CO-03(NA-SA)
29.17	276.92	CO	CO-03(NA-SA)
29.08	277.17	CO	CO-03(NA-SA)
28.58	277.33	CO	CO-03(NA-SA)
28.17	277.25	CO	CO-03(NA-SA)
27.83	277.25	CO	CO-03(NA-SA)
27.92	277.58	CO	CO-03(NA-SA)
27.42	277.42	CO	CO-03(NA-SA)
27.08	277.50	CO	CO-03(NA-SA)
26.75	277.83	CO	CO-03(NA-SA)
26.33	278.08	CO	CO-03(NA-SA)
25.83	278.33	CO	CO-03(NA-SA)
25.50	278.75	CO	CO-03(NA-SA)
25.08	278.92	CO	CO-03(NA-SA)
25.17	279.33	CO	CO-03(NA-SA)
25.33	279.58	CO	CO-03(NA-SA)
25.83	279.83	CO	CO-03(NA-SA)
